,CPU_Time
ABCD,765.9513609409332
ABCDx,1261.6746838092804
ADWIN,90.60491704940796
CUSUM,90.20382499694824
DDM,91.47726798057556
EWMAChart,91.92925119400024
GeometricMovingAverage,91.64863014221191
HDDMAverage,93.0884530544281
HDDMWeighted,95.46865105628967
PageHinkley,91.64585995674133
RDDM,92.0991759300232
SEED,91.87259006500244
STEPD,91.56596517562866
STUDD,126.89473009109497
