,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCD,124.0,7.0,43.0,0.05343511450381679,0.14,0.14,0.07734806629834254,1344.0,1.5075987841945289,1.5927051671732522,50.0,131.0
ABCDx,17.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.2066869300911854,0.2066869300911854,50.0,17.0
ADWIN,611.0,14.0,43.0,0.0224,0.24561403508771928,0.14,0.04105571847507332,927.0,7.428571428571429,7.598784194528876,50.0,625.0
CUSUM,181.0,9.0,41.0,0.04736842105263158,0.18,0.18,0.075,1081.5555555555557,2.2006079027355625,2.310030395136778,50.0,190.0
DDM,248.0,10.0,40.0,0.03875968992248062,0.2,0.2,0.06493506493506493,1217.3,3.0151975683890577,3.1367781155015195,50.0,258.0
EWMAChart,165.0,8.0,42.0,0.046242774566473986,0.16,0.16,0.07174887892376682,1390.625,2.006079027355623,2.103343465045593,50.0,173.0
GeometricMovingAverage,8695.0,310.0,0.0,0.034425319267073845,1.0,1.0,0.06655931293612452,215.96,105.71428571428572,109.48328267477203,50.0,9005.0
HDDMAverage,376.0,16.0,37.0,0.04081632653061224,0.3018867924528302,0.26,0.07191011235955055,1122.2307692307693,4.571428571428572,4.76595744680851,50.0,392.0
HDDMWeighted,421.0,13.0,37.0,0.029953917050691243,0.26,0.26,0.05371900826446281,1602.2307692307693,5.118541033434651,5.276595744680851,50.0,434.0
PageHinkley,31.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.3768996960486322,0.3768996960486322,50.0,31.0
RDDM,388.0,10.0,40.0,0.02512562814070352,0.2,0.2,0.04464285714285715,982.6,4.717325227963526,4.838905775075988,50.0,398.0
SEED,156.0,18.0,33.0,0.10344827586206896,0.35294117647058826,0.34,0.16,1110.0588235294117,1.8966565349544071,2.115501519756839,50.0,174.0
STEPD,222.0,21.0,29.0,0.08641975308641975,0.42,0.42,0.14334470989761092,1174.047619047619,2.6990881458966562,2.9544072948328264,50.0,243.0
STUDD,1400.0,72.0,23.0,0.04891304347826087,0.7578947368421053,0.54,0.09189534141671984,1011.8888888888889,17.02127659574468,17.896656534954406,50.0,1472.0
