,preds,true,detector_name
0,[],"(4907, 4907)",ABCD
1,[],"(5218, 5218)",ABCD
2,[8288],"(4421, 4421)",ABCD
3,[],"(4399, 4399)",ABCD
4,[],"(4845, 4845)",ABCD
5,[7746],"(5574, 5574)",ABCD
6,[],"(5870, 5870)",ABCD
7,[],"(6553, 6553)",ABCD
8,[],"(6187, 6187)",ABCD
9,[],"(5382, 5382)",ABCD
10,[],"(6575, 6575)",ABCD
11,[],"(4554, 4554)",ABCD
12,[],"(5026, 5026)",ABCD
13,[],"(5159, 5159)",ABCD
14,[],"(5552, 5552)",ABCD
15,[7778],"(6363, 6363)",ABCD
16,[],"(5847, 5847)",ABCD
17,[],"(5943, 5943)",ABCD
18,[6798],"(4935, 4935)",ABCD
19,[],"(5947, 5947)",ABCD
20,[],"(6774, 6774)",ABCD
21,[],"(6667, 6667)",ABCD
22,[8353],"(5271, 5271)",ABCD
23,[],"(6349, 6349)",ABCD
24,[],"(5218, 5218)",ABCD
25,[],"(5610, 5610)",ABCD
26,[],"(6249, 6249)",ABCD
27,[],"(6232, 6232)",ABCD
28,[],"(5197, 5197)",ABCD
29,[],"(5185, 5185)",ABCD
30,[],"(6679, 6679)",ABCD
31,[8202],"(5761, 5761)",ABCD
32,[],"(4645, 4645)",ABCD
33,[],"(5913, 5913)",ABCD
34,[],"(5908, 5908)",ABCD
35,[8179],"(5523, 5523)",ABCD
36,[],"(5038, 5038)",ABCD
37,[],"(4374, 4374)",ABCD
38,[],"(5302, 5302)",ABCD
39,[7069],"(4732, 4732)",ABCD
40,[],"(5940, 5940)",ABCD
41,[],"(6572, 6572)",ABCD
42,[],"(6408, 6408)",ABCD
43,[],"(5924, 5924)",ABCD
44,[],"(5983, 5983)",ABCD
45,[],"(5649, 5649)",ABCD
46,[],"(5221, 5221)",ABCD
47,[],"(4384, 4384)",ABCD
48,[],"(4645, 4645)",ABCD
49,[],"(5529, 5529)",ABCD
50,[],"(4907, 4907)",ABCDx
51,[],"(5218, 5218)",ABCDx
52,[],"(4421, 4421)",ABCDx
53,[],"(4399, 4399)",ABCDx
54,[],"(4845, 4845)",ABCDx
55,[],"(5574, 5574)",ABCDx
56,[],"(5870, 5870)",ABCDx
57,[],"(6553, 6553)",ABCDx
58,[],"(6187, 6187)",ABCDx
59,[],"(5382, 5382)",ABCDx
60,[],"(6575, 6575)",ABCDx
61,[],"(4554, 4554)",ABCDx
62,[],"(5026, 5026)",ABCDx
63,[],"(5159, 5159)",ABCDx
64,[],"(5552, 5552)",ABCDx
65,[],"(6363, 6363)",ABCDx
66,[],"(5847, 5847)",ABCDx
67,[],"(5943, 5943)",ABCDx
68,[],"(4935, 4935)",ABCDx
69,[],"(5947, 5947)",ABCDx
70,[],"(6774, 6774)",ABCDx
71,[],"(6667, 6667)",ABCDx
72,[],"(5271, 5271)",ABCDx
73,[],"(6349, 6349)",ABCDx
74,[],"(5218, 5218)",ABCDx
75,[],"(5610, 5610)",ABCDx
76,[],"(6249, 6249)",ABCDx
77,[],"(6232, 6232)",ABCDx
78,[],"(5197, 5197)",ABCDx
79,[],"(5185, 5185)",ABCDx
80,[],"(6679, 6679)",ABCDx
81,[],"(5761, 5761)",ABCDx
82,[],"(4645, 4645)",ABCDx
83,[],"(5913, 5913)",ABCDx
84,[],"(5908, 5908)",ABCDx
85,[],"(5523, 5523)",ABCDx
86,[],"(5038, 5038)",ABCDx
87,[],"(4374, 4374)",ABCDx
88,[],"(5302, 5302)",ABCDx
89,[],"(4732, 4732)",ABCDx
90,[],"(5940, 5940)",ABCDx
91,[],"(6572, 6572)",ABCDx
92,[],"(6408, 6408)",ABCDx
93,[],"(5924, 5924)",ABCDx
94,[],"(5983, 5983)",ABCDx
95,[],"(5649, 5649)",ABCDx
96,[],"(5221, 5221)",ABCDx
97,[],"(4384, 4384)",ABCDx
98,[],"(4645, 4645)",ABCDx
99,[],"(5529, 5529)",ABCDx
100,[],"(4907, 4907)",ADWIN
101,[],"(5218, 5218)",ADWIN
102,"[7929, 8412]","(4421, 4421)",ADWIN
103,[],"(4399, 4399)",ADWIN
104,[],"(4845, 4845)",ADWIN
105,[],"(5574, 5574)",ADWIN
106,[],"(5870, 5870)",ADWIN
107,[],"(6553, 6553)",ADWIN
108,[],"(6187, 6187)",ADWIN
109,[],"(5382, 5382)",ADWIN
110,[],"(6575, 6575)",ADWIN
111,[],"(4554, 4554)",ADWIN
112,[],"(5026, 5026)",ADWIN
113,[],"(5159, 5159)",ADWIN
114,[],"(5552, 5552)",ADWIN
115,[],"(6363, 6363)",ADWIN
116,[],"(5847, 5847)",ADWIN
117,[],"(5943, 5943)",ADWIN
118,[],"(4935, 4935)",ADWIN
119,[],"(5947, 5947)",ADWIN
120,[],"(6774, 6774)",ADWIN
121,[],"(6667, 6667)",ADWIN
122,[],"(5271, 5271)",ADWIN
123,[],"(6349, 6349)",ADWIN
124,[],"(5218, 5218)",ADWIN
125,[],"(5610, 5610)",ADWIN
126,[],"(6249, 6249)",ADWIN
127,[],"(6232, 6232)",ADWIN
128,[],"(5197, 5197)",ADWIN
129,[],"(5185, 5185)",ADWIN
130,[],"(6679, 6679)",ADWIN
131,[],"(5761, 5761)",ADWIN
132,[],"(4645, 4645)",ADWIN
133,[],"(5913, 5913)",ADWIN
134,[],"(5908, 5908)",ADWIN
135,[],"(5523, 5523)",ADWIN
136,[],"(5038, 5038)",ADWIN
137,[],"(4374, 4374)",ADWIN
138,[],"(5302, 5302)",ADWIN
139,[],"(4732, 4732)",ADWIN
140,[],"(5940, 5940)",ADWIN
141,[],"(6572, 6572)",ADWIN
142,[],"(6408, 6408)",ADWIN
143,[],"(5924, 5924)",ADWIN
144,[],"(5983, 5983)",ADWIN
145,[],"(5649, 5649)",ADWIN
146,[],"(5221, 5221)",ADWIN
147,[],"(4384, 4384)",ADWIN
148,[],"(4645, 4645)",ADWIN
149,[],"(5529, 5529)",ADWIN
150,[],"(4907, 4907)",CUSUM
151,[],"(5218, 5218)",CUSUM
152,[8252],"(4421, 4421)",CUSUM
153,[],"(4399, 4399)",CUSUM
154,[],"(4845, 4845)",CUSUM
155,[],"(5574, 5574)",CUSUM
156,[],"(5870, 5870)",CUSUM
157,[],"(6553, 6553)",CUSUM
158,[],"(6187, 6187)",CUSUM
159,[],"(5382, 5382)",CUSUM
160,[],"(6575, 6575)",CUSUM
161,[],"(4554, 4554)",CUSUM
162,[],"(5026, 5026)",CUSUM
163,[],"(5159, 5159)",CUSUM
164,[],"(5552, 5552)",CUSUM
165,[],"(6363, 6363)",CUSUM
166,[],"(5847, 5847)",CUSUM
167,[],"(5943, 5943)",CUSUM
168,[],"(4935, 4935)",CUSUM
169,[],"(5947, 5947)",CUSUM
170,[],"(6774, 6774)",CUSUM
171,[],"(6667, 6667)",CUSUM
172,[],"(5271, 5271)",CUSUM
173,[],"(6349, 6349)",CUSUM
174,[],"(5218, 5218)",CUSUM
175,[],"(5610, 5610)",CUSUM
176,[],"(6249, 6249)",CUSUM
177,[],"(6232, 6232)",CUSUM
178,[6678],"(5197, 5197)",CUSUM
179,[],"(5185, 5185)",CUSUM
180,[],"(6679, 6679)",CUSUM
181,[],"(5761, 5761)",CUSUM
182,[],"(4645, 4645)",CUSUM
183,[],"(5913, 5913)",CUSUM
184,[],"(5908, 5908)",CUSUM
185,[],"(5523, 5523)",CUSUM
186,[],"(5038, 5038)",CUSUM
187,[],"(4374, 4374)",CUSUM
188,[],"(5302, 5302)",CUSUM
189,[],"(4732, 4732)",CUSUM
190,[],"(5940, 5940)",CUSUM
191,[],"(6572, 6572)",CUSUM
192,[],"(6408, 6408)",CUSUM
193,[],"(5924, 5924)",CUSUM
194,[],"(5983, 5983)",CUSUM
195,[],"(5649, 5649)",CUSUM
196,[],"(5221, 5221)",CUSUM
197,[],"(4384, 4384)",CUSUM
198,[],"(4645, 4645)",CUSUM
199,[],"(5529, 5529)",CUSUM
200,"[2266, 2463, 2761, 2887, 3076, 3226, 4930, 5445, 5717, 6533, 7624, 7830, 7992, 8282]","(4907, 4907)",DDM
201,"[2372, 2503, 2690, 2891, 3040, 3200, 3929, 4171, 4353, 4601, 4848, 6271]","(5218, 5218)",DDM
202,"[2290, 3150, 3575, 3752, 3924, 4041, 4206, 4350, 4486, 4839, 5093, 5330, 7467]","(4421, 4421)",DDM
203,"[2582, 2700, 2921, 3413, 4034, 4460, 4637, 4940, 5309, 5776]","(4399, 4399)",DDM
204,"[2495, 2669, 2815, 3026, 3286, 4656, 4944, 5303, 5712, 6840, 7024]","(4845, 4845)",DDM
205,"[2471, 2621, 2778, 2890, 3460, 4943, 5111, 5616, 5851, 6203, 6533, 8219, 8426]","(5574, 5574)",DDM
206,"[2509, 2969, 3161, 3713, 4674, 4842, 5094, 5267, 5389, 5624, 6086, 7334, 7568, 7838, 8020, 8306]","(5870, 5870)",DDM
207,"[2530, 2725, 2971, 3227, 3572, 3802, 3964, 7989]","(6553, 6553)",DDM
208,"[2628, 3493, 3757, 5827, 5950, 6425, 6650, 6963, 7115, 7406]","(6187, 6187)",DDM
209,"[2284, 2436, 2770, 2923, 3283, 3545, 3758, 3970, 4274, 4925, 5671, 5922, 6130, 6553, 6753, 7022, 7228]","(5382, 5382)",DDM
210,"[2399, 2567, 2690, 7278, 7707, 8099, 8462]","(6575, 6575)",DDM
211,"[3627, 3773, 4496, 4726, 5076, 5469, 5845, 6324, 6536, 6718, 7508]","(4554, 4554)",DDM
212,"[2342, 2553, 6766, 7963, 8202]","(5026, 5026)",DDM
213,[],"(5159, 5159)",DDM
214,"[2410, 3023, 3188, 3367, 3501, 3701, 4016, 4263, 4436, 4646, 4765, 4908, 5093, 6511, 7074, 7387, 7702]","(5552, 5552)",DDM
215,"[2578, 2857, 2996, 3617, 4042, 4342, 5880, 8561]","(6363, 6363)",DDM
216,"[2340, 2696, 2931, 3125, 3247, 3393, 3968, 4255, 4535, 4746, 4926, 5136, 5463, 6009, 6147, 6293, 6511, 6666, 6907, 7263, 7771, 8455]","(5847, 5847)",DDM
217,"[2377, 2539, 2659, 3151, 3372, 3654, 3859, 4346, 4527, 4748, 5243, 6275, 6515, 6774, 7143, 8176, 8419]","(5943, 5943)",DDM
218,"[2881, 3234, 3636, 3934, 4356]","(4935, 4935)",DDM
219,"[2822, 3083, 3439, 3577, 3771, 4041, 4556, 4865, 5633, 5922, 6651, 7181, 7301]","(5947, 5947)",DDM
