,CPU_Time
ABCD,177.36176681518555
ABCDx,187.24820590019226
ADWIN,51.88559317588806
CUSUM,42.22231316566467
DDM,41.6537868976593
EWMAChart,41.766013860702515
GeometricMovingAverage,43.412482023239136
HDDMAverage,43.23431897163391
HDDMWeighted,43.23193979263306
PageHinkley,43.27221393585205
RDDM,43.143598794937134
SEED,43.63605499267578
STEPD,46.932902812957764
STUDD,83.9096131324768
