,CPU_Time
ABCD,136.7701859474182
ABCDx,152.01093912124634
ADWIN,45.16793179512024
CUSUM,45.09026789665222
DDM,45.223960161209106
EWMAChart,45.07551693916321
GeometricMovingAverage,45.243415117263794
HDDMAverage,45.14029288291931
HDDMWeighted,45.659621238708496
PageHinkley,45.136707067489624
RDDM,45.19418907165527
SEED,45.18213987350464
STEPD,45.245742082595825
STUDD,71.74165296554565
