,preds,true,detector_name
0,"[72004, 88641]","(65547, 65547)",ABCD
1,[],"(61017, 61017)",ABCD
2,[77870],"(74675, 74675)",ABCD
3,[],"(53451, 53451)",ABCD
4,[87190],"(63846, 63846)",ABCD
5,[85033],"(53330, 53330)",ABCD
6,[63037],"(60092, 60092)",ABCD
7,"[65871, 81726]","(57627, 57627)",ABCD
8,[87229],"(60092, 60092)",ABCD
9,[97210],"(78088, 78088)",ABCD
10,[86465],"(73541, 73541)",ABCD
11,[],"(66086, 66086)",ABCD
12,[],"(77995, 77995)",ABCD
13,[86575],"(71497, 71497)",ABCD
14,[95802],"(65113, 65113)",ABCD
15,[],"(65818, 65818)",ABCD
16,"[69220, 77530, 90161]","(65819, 65819)",ABCD
17,[],"(71622, 71622)",ABCD
18,[],"(77210, 77210)",ABCD
19,[63490],"(61208, 61208)",ABCD
20,"[62377, 73376]","(56393, 56393)",ABCD
21,[56157],"(53877, 53877)",ABCD
22,[],"(78465, 78465)",ABCD
23,[],"(55508, 55508)",ABCD
24,"[64077, 88135]","(57886, 57886)",ABCD
25,"[62969, 79781]","(57909, 57909)",ABCD
26,[83131],"(79493, 79493)",ABCD
27,[81278],"(59948, 59948)",ABCD
28,[],"(67634, 67634)",ABCD
29,[],"(69951, 69951)",ABCD
30,[97678],"(67648, 67648)",ABCD
31,[],"(76669, 76669)",ABCD
32,"[57562, 83875]","(54630, 54630)",ABCD
33,"[63991, 77433]","(58749, 58749)",ABCD
34,[85810],"(66990, 66990)",ABCD
35,[67055],"(59578, 59578)",ABCD
36,[96506],"(73832, 73832)",ABCD
37,[82991],"(78172, 78172)",ABCD
38,[75372],"(59068, 59068)",ABCD
39,[],"(60123, 60123)",ABCD
40,[],"(58786, 58786)",ABCD
41,[79395],"(54105, 54105)",ABCD
42,[],"(76249, 76249)",ABCD
43,[81102],"(50706, 50706)",ABCD
44,[],"(75673, 75673)",ABCD
45,[],"(75396, 75396)",ABCD
46,"[60953, 82790]","(57754, 57754)",ABCD
47,"[62800, 79028]","(56178, 56178)",ABCD
48,[70827],"(66386, 66386)",ABCD
49,[],"(70622, 70622)",ABCD
50,[],"(65547, 65547)",ABCDx
51,[],"(61017, 61017)",ABCDx
52,[],"(74675, 74675)",ABCDx
53,[],"(53451, 53451)",ABCDx
54,[],"(63846, 63846)",ABCDx
55,[],"(53330, 53330)",ABCDx
56,[],"(60092, 60092)",ABCDx
57,[],"(57627, 57627)",ABCDx
58,[],"(60092, 60092)",ABCDx
59,[],"(78088, 78088)",ABCDx
60,[],"(73541, 73541)",ABCDx
61,[],"(66086, 66086)",ABCDx
62,[],"(77995, 77995)",ABCDx
63,[],"(71497, 71497)",ABCDx
64,[],"(65113, 65113)",ABCDx
65,[],"(65818, 65818)",ABCDx
66,[],"(65819, 65819)",ABCDx
67,[],"(71622, 71622)",ABCDx
68,[],"(77210, 77210)",ABCDx
69,[],"(61208, 61208)",ABCDx
70,[],"(56393, 56393)",ABCDx
71,[],"(53877, 53877)",ABCDx
72,[],"(78465, 78465)",ABCDx
73,[],"(55508, 55508)",ABCDx
74,[],"(57886, 57886)",ABCDx
75,[],"(57909, 57909)",ABCDx
76,[],"(79493, 79493)",ABCDx
77,[],"(59948, 59948)",ABCDx
78,[],"(67634, 67634)",ABCDx
79,[],"(69951, 69951)",ABCDx
80,[],"(67648, 67648)",ABCDx
81,[],"(76669, 76669)",ABCDx
82,[],"(54630, 54630)",ABCDx
83,[],"(58749, 58749)",ABCDx
84,[],"(66990, 66990)",ABCDx
85,[],"(59578, 59578)",ABCDx
86,[],"(73832, 73832)",ABCDx
87,[],"(78172, 78172)",ABCDx
88,[],"(59068, 59068)",ABCDx
89,[],"(60123, 60123)",ABCDx
90,[],"(58786, 58786)",ABCDx
91,[],"(54105, 54105)",ABCDx
92,[],"(76249, 76249)",ABCDx
93,[],"(50706, 50706)",ABCDx
94,[],"(75673, 75673)",ABCDx
95,[],"(75396, 75396)",ABCDx
96,[],"(57754, 57754)",ABCDx
97,[],"(56178, 56178)",ABCDx
98,[],"(66386, 66386)",ABCDx
99,[],"(70622, 70622)",ABCDx
100,"[87112, 89160, 99752]","(65547, 65547)",ADWIN
101,[],"(61017, 61017)",ADWIN
102,"[89576, 90088]","(74675, 74675)",ADWIN
103,[],"(53451, 53451)",ADWIN
104,"[67304, 69192, 92232]","(63846, 63846)",ADWIN
105,"[75080, 78056, 79624, 84712]","(53330, 53330)",ADWIN
106,[83336],"(60092, 60092)",ADWIN
107,"[71560, 71592, 72392, 73576, 74888, 76872, 83016, 84168, 84360, 85064, 96104, 98408]","(57627, 57627)",ADWIN
108,"[69800, 69928, 70088]","(60092, 60092)",ADWIN
109,"[86856, 92872, 99336]","(78088, 78088)",ADWIN
110,"[72712, 75976, 76136, 84424, 84488, 84712, 86920, 87272, 88904]","(73541, 73541)",ADWIN
111,[82856],"(66086, 66086)",ADWIN
112,[],"(77995, 77995)",ADWIN
113,"[76808, 85608, 88904, 93480]","(71497, 71497)",ADWIN
114,"[87336, 92296, 94792]","(65113, 65113)",ADWIN
115,"[90344, 91176, 95080]","(65818, 65818)",ADWIN
116,"[77064, 77288, 77320, 77352, 77544, 78376, 87112, 88168, 88520, 88904, 88936, 89512, 89576, 90120, 91592]","(65819, 65819)",ADWIN
117,[],"(71622, 71622)",ADWIN
118,"[91656, 93704, 93928, 98792, 99144]","(77210, 77210)",ADWIN
119,"[58600, 62504, 63112, 63432, 63464, 63624]","(61208, 61208)",ADWIN
120,"[72104, 72136, 72168, 73192, 83176, 83240, 83272, 93512]","(56393, 56393)",ADWIN
121,"[48488, 55144, 64232]","(53877, 53877)",ADWIN
122,[],"(78465, 78465)",ADWIN
123,[],"(55508, 55508)",ADWIN
124,"[86024, 86504, 86632, 86696, 87560, 88104, 90184, 96104]","(57886, 57886)",ADWIN
125,"[78600, 78696, 78728, 78760, 78824, 79688, 80104, 80456, 81160, 90120]","(57909, 57909)",ADWIN
126,"[79592, 84168, 84232, 84264, 94408]","(79493, 79493)",ADWIN
127,"[66248, 66376, 67336, 68648]","(59948, 59948)",ADWIN
128,[],"(67634, 67634)",ADWIN
129,[],"(69951, 69951)",ADWIN
130,"[88648, 89640, 89768, 90376, 91240, 91400, 92104, 92552]","(67648, 67648)",ADWIN
131,"[68584, 68680]","(76669, 76669)",ADWIN
132,"[47496, 48488, 49000, 77256, 83912, 83976, 84008, 84040, 84104, 98952, 99912]","(54630, 54630)",ADWIN
133,"[75048, 75176, 75368, 75528, 75560, 75816, 76200, 88840, 90600, 92968, 95048]","(58749, 58749)",ADWIN
134,"[79016, 79592, 79784, 79816, 80232, 80584, 82216]","(66990, 66990)",ADWIN
135,"[62632, 62664, 62696, 62792, 64104, 64136]","(59578, 59578)",ADWIN
136,"[83112, 87208, 87560]","(73832, 73832)",ADWIN
137,"[68712, 69288, 70536, 85000]","(78172, 78172)",ADWIN
138,"[66344, 71016, 75688, 87304]","(59068, 59068)",ADWIN
139,"[76584, 76872]","(60123, 60123)",ADWIN
140,"[51592, 57864, 99368]","(58786, 58786)",ADWIN
141,"[68200, 68424, 69000, 74408]","(54105, 54105)",ADWIN
142,[],"(76249, 76249)",ADWIN
143,"[70152, 70440, 73736]","(50706, 50706)",ADWIN
144,"[98216, 99208]","(75673, 75673)",ADWIN
145,[],"(75396, 75396)",ADWIN
146,"[79816, 81032, 81064, 81480, 81544, 83528, 86088, 88296, 97736, 99112, 99176, 99208, 99368, 99400, 99720, 99784, 99912]","(57754, 57754)",ADWIN
147,"[77096, 77320, 78920, 83368, 86888]","(56178, 56178)",ADWIN
148,"[64104, 65768, 71048, 92232]","(66386, 66386)",ADWIN
149,[],"(70622, 70622)",ADWIN
150,"[29215, 32868, 54029, 64900, 82672, 90360, 97765]","(65547, 65547)",CUSUM
151,"[43739, 77562, 87279, 97782]","(61017, 61017)",CUSUM
152,"[31605, 47881, 51620, 63458]","(74675, 74675)",CUSUM
153,"[32319, 49353, 73811, 83233]","(53451, 53451)",CUSUM
154,"[29243, 48254, 60912, 88552]","(63846, 63846)",CUSUM
155,"[43816, 66419, 70564, 77338]","(53330, 53330)",CUSUM
156,"[27225, 34101, 55350]","(60092, 60092)",CUSUM
157,"[39602, 50958, 70431, 76166, 82938, 94592]","(57627, 57627)",CUSUM
158,"[65539, 82334, 93684]","(60092, 60092)",CUSUM
159,"[37504, 47995, 67363, 86125, 93457, 98995]","(78088, 78088)",CUSUM
160,"[33142, 59173, 67563, 82381]","(73541, 73541)",CUSUM
161,"[36429, 44275, 59679, 69392, 74106, 79800]","(66086, 66086)",CUSUM
162,"[39007, 45327, 75473, 80970, 88528, 99218]","(77995, 77995)",CUSUM
163,"[35491, 48020, 58552, 82913, 94350, 99294]","(71497, 71497)",CUSUM
164,"[78798, 92458]","(65113, 65113)",CUSUM
165,"[44265, 63562, 80247, 86041]","(65818, 65818)",CUSUM
166,"[32929, 34595, 54662, 64063, 77993, 81531, 88057, 94751, 98661]","(65819, 65819)",CUSUM
167,"[31048, 41014, 50616, 55967, 70921, 85467]","(71622, 71622)",CUSUM
168,"[33066, 48571, 55571, 84836, 86623, 93789]","(77210, 77210)",CUSUM
169,"[39694, 42276, 58469, 63129, 85318, 95855]","(61208, 61208)",CUSUM
170,"[34667, 49477, 55869, 71696, 80105, 82040, 92335]","(56393, 56393)",CUSUM
171,"[30977, 34537, 38014, 45131, 47933, 54310, 62195, 70974, 85627]","(53877, 53877)",CUSUM
172,"[31823, 73614, 77188, 84355, 92831]","(78465, 78465)",CUSUM
173,"[34137, 50625, 75204, 93083]","(55508, 55508)",CUSUM
174,"[43502, 86502]","(57886, 57886)",CUSUM
175,"[39645, 57121, 76097, 78479, 84049, 89282]","(57909, 57909)",CUSUM
176,"[34078, 53416, 68194, 70903, 94383]","(79493, 79493)",CUSUM
177,"[58352, 64285, 83800]","(59948, 59948)",CUSUM
178,"[32767, 42765, 51443, 54032, 65203, 94350]","(67634, 67634)",CUSUM
179,"[41996, 60384, 97707]","(69951, 69951)",CUSUM
180,"[65690, 77521, 82073, 88631, 96100]","(67648, 67648)",CUSUM
181,"[43277, 53177, 62715, 64198, 88130, 99493]","(76669, 76669)",CUSUM
182,"[31361, 45289, 47103, 84039, 96521]","(54630, 54630)",CUSUM
183,"[26583, 51585, 75166, 85312, 95109]","(58749, 58749)",CUSUM
184,"[29134, 45235, 79342, 99638]","(66990, 66990)",CUSUM
185,"[45802, 61960, 83865]","(59578, 59578)",CUSUM
186,"[28390, 36129, 65317, 72784, 87907]","(73832, 73832)",CUSUM
187,"[41454, 64839, 76207, 85443]","(78172, 78172)",CUSUM
188,"[35280, 49277, 58856, 66515, 76845, 86988]","(59068, 59068)",CUSUM
189,"[43510, 72993, 96714]","(60123, 60123)",CUSUM
190,"[33315, 45190, 87516]","(58786, 58786)",CUSUM
191,"[47974, 61177]","(54105, 54105)",CUSUM
192,"[35834, 76368, 83156]","(76249, 76249)",CUSUM
193,"[59859, 74430, 82067]","(50706, 50706)",CUSUM
194,"[31243, 36710, 70394, 71323, 94049]","(75673, 75673)",CUSUM
195,"[29076, 81708]","(75396, 75396)",CUSUM
196,"[32061, 35947, 57921, 78114, 82269, 86683, 98609]","(57754, 57754)",CUSUM
197,"[40822, 77422]","(56178, 56178)",CUSUM
198,"[45945, 57416, 66551]","(66386, 66386)",CUSUM
199,"[37685, 43208, 51384, 54247, 68088, 74630, 84400]","(70622, 70622)",CUSUM
200,[],"(65547, 65547)",DDM
201,[],"(61017, 61017)",DDM
202,[33341],"(74675, 74675)",DDM
203,[],"(53451, 53451)",DDM
204,[30694],"(63846, 63846)",DDM
205,"[25071, 77277]","(53330, 53330)",DDM
206,[33640],"(60092, 60092)",DDM
207,[],"(57627, 57627)",DDM
208,[],"(60092, 60092)",DDM
209,[],"(78088, 78088)",DDM
210,[41379],"(73541, 73541)",DDM
211,[],"(66086, 66086)",DDM
212,[],"(77995, 77995)",DDM
213,[],"(71497, 71497)",DDM
214,[],"(65113, 65113)",DDM
215,[],"(65818, 65818)",DDM
216,[],"(65819, 65819)",DDM
217,[],"(71622, 71622)",DDM
218,[55996],"(77210, 77210)",DDM
219,[],"(61208, 61208)",DDM
220,"[25655, 91996]","(56393, 56393)",DDM
221,[],"(53877, 53877)",DDM
222,[],"(78465, 78465)",DDM
223,"[25150, 25290]","(55508, 55508)",DDM
224,[92900],"(57886, 57886)",DDM
225,"[25237, 83131]","(57909, 57909)",DDM
226,[53379],"(79493, 79493)",DDM
227,[68332],"(59948, 59948)",DDM
228,[],"(67634, 67634)",DDM
229,[],"(69951, 69951)",DDM
230,[],"(67648, 67648)",DDM
231,[],"(76669, 76669)",DDM
232,[87778],"(54630, 54630)",DDM
233,[],"(58749, 58749)",DDM
234,"[31156, 91413]","(66990, 66990)",DDM
235,[],"(59578, 59578)",DDM
236,[],"(73832, 73832)",DDM
237,[88572],"(78172, 78172)",DDM
238,[],"(59068, 59068)",DDM
239,"[53206, 88510]","(60123, 60123)",DDM
240,[50150],"(58786, 58786)",DDM
241,"[25983, 63248]","(54105, 54105)",DDM
242,[],"(76249, 76249)",DDM
243,[],"(50706, 50706)",DDM
244,[],"(75673, 75673)",DDM
245,[30891],"(75396, 75396)",DDM
246,"[25151, 38626]","(57754, 57754)",DDM
247,[93374],"(56178, 56178)",DDM
248,[],"(66386, 66386)",DDM
249,[],"(70622, 70622)",DDM
