,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCD,24.0,58.0,6.0,0.7073170731707317,0.90625,0.88,0.7945205479452054,494.9318181818182,1.7253774263120059,5.895039539899353,50.0,82.0
ABCDx,0.0,50.0,0.0,1.0,1.0,1.0,1.0,406.12,0.0,3.5945363048166787,50.0,50.0
ADWIN,159.0,73.0,22.0,0.3146551724137931,0.7684210526315789,0.56,0.4464831804281345,982.2857142857143,11.430625449317038,16.67864845434939,50.0,232.0
CUSUM,59.0,2.0,48.0,0.03278688524590164,0.04,0.04,0.036036036036036036,899.0,4.241552839683681,4.385334291876348,50.0,61.0
DDM,74.0,2.0,48.0,0.02631578947368421,0.04,0.04,0.031746031746031744,812.0,5.319913731128684,5.463695183321351,50.0,76.0
EWMAChart,26.0,0.0,50.0,0.0,0.0,0.0,0.0,,1.8691588785046729,1.8691588785046729,50.0,26.0
GeometricMovingAverage,1450.0,250.0,0.0,0.14705882352941177,1.0,1.0,0.25641025641025644,158.32,104.24155283968369,122.21423436376708,50.0,1700.0
HDDMAverage,87.0,63.0,6.0,0.42,0.9130434782608695,0.88,0.5753424657534246,749.7954545454545,6.2544931703810205,10.783608914450037,50.0,150.0
HDDMWeighted,111.0,52.0,5.0,0.31901840490797545,0.9122807017543859,0.9,0.4727272727272728,907.6888888888889,7.979870596693027,11.718188353702372,50.0,163.0
PageHinkley,9.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.6470165348670022,0.6470165348670022,50.0,9.0
RDDM,87.0,6.0,44.0,0.06451612903225806,0.12,0.12,0.0839160839160839,1003.3333333333334,6.2544931703810205,6.6858375269590224,50.0,93.0
SEED,58.0,92.0,0.0,0.6133333333333333,1.0,1.0,0.7603305785123966,72.26,4.169662113587347,10.783608914450037,50.0,150.0
STEPD,61.0,72.0,4.0,0.5413533834586466,0.9473684210526315,0.92,0.6889952153110048,204.8695652173913,4.385334291876348,9.561466570812366,50.0,133.0
STUDD,426.0,33.0,34.0,0.0718954248366013,0.4925373134328358,0.32,0.12547528517110265,781.0625,30.625449317038104,32.99784327821711,50.0,459.0
