,CPU_Time
ABCD,171.43663215637207
ABCDx,200.72026228904724
ADWIN,56.377753257751465
CUSUM,55.873918771743774
DDM,55.855106592178345
EWMAChart,56.61365103721619
GeometricMovingAverage,56.49146914482117
HDDMAverage,57.41921877861023
HDDMWeighted,57.93821430206299
PageHinkley,57.28870701789856
RDDM,56.92394971847534
SEED,57.18009805679321
STEPD,56.90211367607117
STUDD,89.81340217590332
