,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCD,132.0,13.0,38.0,0.0896551724137931,0.2549019607843137,0.24,0.1326530612244898,1216.1666666666667,1.32,1.45,50.0,145.0
ABCDx,9.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.09000000000000001,0.09000000000000001,50.0,9.0
ADWIN,449.0,33.0,36.0,0.06846473029045644,0.4782608695652174,0.28,0.11978221415607987,1175.9285714285713,4.49,4.819999999999999,50.0,482.0
CUSUM,228.0,6.0,44.0,0.02564102564102564,0.12,0.12,0.04225352112676056,1185.1666666666667,2.28,2.34,50.0,234.0
DDM,276.0,10.0,40.0,0.03496503496503497,0.2,0.2,0.05952380952380953,808.3,2.76,2.8600000000000003,50.0,286.0
EWMAChart,3.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.030000000000000002,0.030000000000000002,50.0,3.0
GeometricMovingAverage,11548.0,385.0,0.0,0.03226347104667728,1.0,1.0,0.06251014775125832,153.72,115.48,119.33000000000001,50.0,11933.0
HDDMAverage,264.0,15.0,37.0,0.053763440860215055,0.28846153846153844,0.26,0.09063444108761329,1034.3076923076924,2.64,2.79,50.0,279.0
HDDMWeighted,669.0,27.0,24.0,0.03879310344827586,0.5294117647058824,0.52,0.07228915662650602,1171.0,6.6899999999999995,6.96,50.0,696.0
PageHinkley,6.0,2.0,48.0,0.25,0.04,0.04,0.06896551724137932,1420.0,0.060000000000000005,0.08,50.0,8.0
RDDM,456.0,12.0,38.0,0.02564102564102564,0.24,0.24,0.04633204633204632,1387.6666666666667,4.56,4.68,50.0,468.0
SEED,251.0,16.0,37.0,0.0599250936329588,0.3018867924528302,0.26,0.1,867.6923076923077,2.5100000000000002,2.67,50.0,267.0
STEPD,332.0,15.0,37.0,0.043227665706051875,0.28846153846153844,0.26,0.07518796992481204,826.6153846153846,3.32,3.47,50.0,347.0
STUDD,1654.0,58.0,28.0,0.03387850467289719,0.6744186046511628,0.44,0.06451612903225805,1045.590909090909,16.54,17.12,50.0,1712.0
