,CPU_Time
ABCD,282.21625876426697
ABCDx,347.9775319099426
ADWIN,129.2039077281952
CUSUM,129.2447910308838
DDM,129.6306290626526
EWMAChart,129.61491894721985
GeometricMovingAverage,129.5600781440735
HDDMAverage,129.26245093345642
HDDMWeighted,129.844407081604
PageHinkley,129.153746843338
RDDM,129.35076522827148
SEED,129.15147185325623
STEPD,129.45505690574646
STUDD,216.38839483261108
