,preds,true,detector_name
0,"[43513, 72112, 85690]","(58795, 58795)",ABCD
1,"[32306, 82015]","(76768, 76768)",ABCD
2,[],"(73001, 73001)",ABCD
3,"[39055, 71587, 76847]","(59392, 59392)",ABCD
4,"[31177, 45211, 67088]","(70790, 70790)",ABCD
5,[65873],"(72261, 72261)",ABCD
6,"[42095, 47513, 62824, 72037, 77584]","(68334, 68334)",ABCD
7,"[39856, 56490]","(65305, 65305)",ABCD
8,"[62231, 93894]","(51267, 51267)",ABCD
9,"[60204, 68250, 83898]","(53954, 53954)",ABCD
10,[40771],"(74712, 74712)",ABCD
11,"[55966, 63872]","(77977, 77977)",ABCD
12,[48142],"(56371, 56371)",ABCD
13,[61629],"(53984, 53984)",ABCD
14,"[36001, 43208, 68660]","(60347, 60347)",ABCD
15,[71422],"(77365, 77365)",ABCD
16,"[39197, 49050, 74724]","(64418, 64418)",ABCD
17,"[38650, 49843, 68456]","(77735, 77735)",ABCD
18,[],"(51133, 51133)",ABCD
19,"[51718, 73976, 80271]","(66032, 66032)",ABCD
20,[70842],"(69768, 69768)",ABCD
21,[92218],"(52819, 52819)",ABCD
22,"[45673, 78740]","(73303, 73303)",ABCD
23,"[33450, 50868]","(64944, 64944)",ABCD
24,"[36871, 61711]","(52404, 52404)",ABCD
25,"[90230, 95364]","(64477, 64477)",ABCD
26,"[42769, 61318]","(74375, 74375)",ABCD
27,"[53251, 69936]","(73119, 73119)",ABCD
28,[],"(63450, 63450)",ABCD
29,"[58152, 83677]","(58701, 58701)",ABCD
30,[58961],"(50019, 50019)",ABCD
31,"[33630, 41557, 79289]","(74991, 74991)",ABCD
32,"[61369, 96123]","(72555, 72555)",ABCD
33,"[39072, 64652]","(74380, 74380)",ABCD
34,"[59187, 73477]","(59554, 59554)",ABCD
35,[73202],"(51894, 51894)",ABCD
36,[69431],"(78901, 78901)",ABCD
37,"[51877, 59770]","(77869, 77869)",ABCD
38,[72827],"(77371, 77371)",ABCD
39,"[71786, 86440]","(56278, 56278)",ABCD
40,[46438],"(51051, 51051)",ABCD
41,"[34255, 44683, 75227]","(51558, 51558)",ABCD
42,"[39076, 52115, 71224, 79511]","(79144, 79144)",ABCD
43,"[54423, 59449, 96710]","(53731, 53731)",ABCD
44,[85453],"(78816, 78816)",ABCD
45,"[52513, 67443]","(69645, 69645)",ABCD
46,[45768],"(61019, 61019)",ABCD
47,[73163],"(51975, 51975)",ABCD
48,"[66662, 71704, 91781]","(58816, 58816)",ABCD
49,[63217],"(68509, 68509)",ABCD
50,[],"(58795, 58795)",ABCDx
51,[],"(76768, 76768)",ABCDx
52,[83643],"(73001, 73001)",ABCDx
53,[],"(59392, 59392)",ABCDx
54,[86463],"(70790, 70790)",ABCDx
55,[],"(72261, 72261)",ABCDx
56,[],"(68334, 68334)",ABCDx
57,[],"(65305, 65305)",ABCDx
58,[],"(51267, 51267)",ABCDx
59,[],"(53954, 53954)",ABCDx
60,[],"(74712, 74712)",ABCDx
61,[],"(77977, 77977)",ABCDx
62,[],"(56371, 56371)",ABCDx
63,[],"(53984, 53984)",ABCDx
64,[92892],"(60347, 60347)",ABCDx
65,[],"(77365, 77365)",ABCDx
66,[],"(64418, 64418)",ABCDx
67,[],"(77735, 77735)",ABCDx
68,[],"(51133, 51133)",ABCDx
69,[],"(66032, 66032)",ABCDx
70,[96272],"(69768, 69768)",ABCDx
71,[],"(52819, 52819)",ABCDx
72,[],"(73303, 73303)",ABCDx
73,[],"(64944, 64944)",ABCDx
74,[],"(52404, 52404)",ABCDx
75,[77884],"(64477, 64477)",ABCDx
76,[],"(74375, 74375)",ABCDx
77,[],"(73119, 73119)",ABCDx
78,[74667],"(63450, 63450)",ABCDx
79,[],"(58701, 58701)",ABCDx
80,[],"(50019, 50019)",ABCDx
81,[85387],"(74991, 74991)",ABCDx
82,[],"(72555, 72555)",ABCDx
83,[89268],"(74380, 74380)",ABCDx
84,[],"(59554, 59554)",ABCDx
85,[],"(51894, 51894)",ABCDx
86,[],"(78901, 78901)",ABCDx
87,[],"(77869, 77869)",ABCDx
88,[],"(77371, 77371)",ABCDx
89,[],"(56278, 56278)",ABCDx
90,[],"(51051, 51051)",ABCDx
91,[63198],"(51558, 51558)",ABCDx
92,[],"(79144, 79144)",ABCDx
93,[],"(53731, 53731)",ABCDx
94,[88735],"(78816, 78816)",ABCDx
95,[],"(69645, 69645)",ABCDx
96,[],"(61019, 61019)",ABCDx
97,[],"(51975, 51975)",ABCDx
98,[81762],"(58816, 58816)",ABCDx
99,[],"(68509, 68509)",ABCDx
100,"[51080, 51208, 51496, 66856, 66888, 66952, 67016, 67336, 67432, 72136, 83240, 83720, 83880, 84136, 85192, 85672, 90440]","(58795, 58795)",ADWIN
101,"[31048, 31336, 31944, 32328, 32648, 32680, 69096, 73512, 73640]","(76768, 76768)",ADWIN
102,[66696],"(73001, 73001)",ADWIN
103,"[31112, 39528, 39560, 39848, 71509, 71575, 81856]","(59392, 59392)",ADWIN
104,"[30440, 38184, 48680, 50344, 64648, 64776, 64808, 64968, 65128, 65192, 65352, 65864]","(70790, 70790)",ADWIN
105,"[41352, 61032, 61128, 61608, 61736, 61896, 62152, 62600]","(72261, 72261)",ADWIN
106,"[46344, 46376, 46472, 46696, 60552, 61000, 61128, 61480, 79627, 79723, 94034, 94837, 95769, 97470, 98592]","(68334, 68334)",ADWIN
107,"[35880, 36360, 53512, 53576, 54088, 54152]","(65305, 65305)",ADWIN
108,"[43528, 43624, 43688, 72425, 72692, 72868, 72972]","(51267, 51267)",ADWIN
109,"[50792, 50824, 50920, 64650, 65769, 66555, 66850, 82933]","(53954, 53954)",ADWIN
110,"[39144, 39240, 39336, 39688, 39720, 40296, 52008, 57512, 60712]","(74712, 74712)",ADWIN
111,"[54152, 54344, 59720, 60360, 60616, 82705, 92844, 93008, 93073, 93106, 93302, 95363]","(77977, 77977)",ADWIN
112,"[42632, 42696, 43048, 43656]","(56371, 56371)",ADWIN
113,"[56116, 56219]","(53984, 53984)",ADWIN
114,"[34184, 34216, 34792, 40840, 58952, 62746, 64271, 66985, 68065, 71829]","(60347, 60347)",ADWIN
115,"[62120, 62216, 62344, 62472, 71144, 71560, 73224, 75624, 80113]","(77365, 77365)",ADWIN
116,"[37032, 37064, 47944, 76631, 76665, 76766, 76799]","(64418, 64418)",ADWIN
117,"[46408, 47048, 49032, 49832, 49992, 64680, 67784, 68136, 68680, 69000, 73736, 77320]","(77735, 77735)",ADWIN
118,[],"(51133, 51133)",ADWIN
119,"[64360, 64520, 64776, 78535, 78667, 79484]","(66032, 66032)",ADWIN
120,"[65000, 65192, 65224, 66184, 66664]","(69768, 69768)",ADWIN
121,"[58825, 58858, 58890, 59250, 59606, 60640, 60801, 83718, 83847, 84203, 86345, 89163, 98153]","(52819, 52819)",ADWIN
122,"[83947, 84044, 84702]","(73303, 73303)",ADWIN
123,"[31496, 31592, 32008, 45128, 45288, 45544, 45672]","(64944, 64944)",ADWIN
124,"[33864, 34024, 34216, 35912, 36360, 63327, 63799, 64456, 64903, 65448, 65517, 67115]","(52404, 52404)",ADWIN
125,"[57448, 57512, 57576, 81294, 94868, 94932, 95156, 95252, 97108, 99765]","(64477, 64477)",ADWIN
126,"[40232, 40264, 40488, 40680, 42280, 56744, 56840, 59016, 59336]","(74375, 74375)",ADWIN
127,"[44552, 45256, 45640, 67496, 67816, 68200, 70216, 92984]","(73119, 73119)",ADWIN
128,"[39240, 40936, 53160, 63080]","(63450, 63450)",ADWIN
129,"[80987, 81019, 81372, 82108, 83998]","(58701, 58701)",ADWIN
130,"[53136, 62353]","(50019, 50019)",ADWIN
131,"[39528, 47080, 71720, 71976, 80520]","(74991, 74991)",ADWIN
132,"[39336, 40232, 40328, 63144, 63336, 69000, 83612, 84791, 85273, 85828, 97017, 99078]","(72555, 72555)",ADWIN
133,"[60936, 62440, 64136, 66472]","(74380, 74380)",ADWIN
134,"[30760, 32360, 32584, 45992, 46120, 54536, 58088, 58600, 84443, 84477, 89988, 90456, 90624, 90924]","(59554, 59554)",ADWIN
135,"[47880, 47912, 47944, 56361, 56646, 80627, 83696]","(51894, 51894)",ADWIN
136,"[40936, 41608, 63848, 63944, 64232, 64456, 64552, 65096, 66440]","(78901, 78901)",ADWIN
137,"[45832, 47144, 64264, 64584, 64712, 64744, 64904, 65704]","(77869, 77869)",ADWIN
