,CPU_Time
ABCD,2096.9406430721283
ABCDx,5233.9042110443115
ADWIN,591.4266140460968
CUSUM,589.3326179981232
DDM,591.8890888690948
EWMAChart,597.2807049751282
GeometricMovingAverage,598.239244222641
HDDMAverage,590.1501100063324
HDDMWeighted,596.8253629207611
PageHinkley,590.3711338043213
RDDM,596.3093078136444
SEED,593.3076241016388
STEPD,569.0312728881836
STUDD,884.5660917758942
