,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCD,145.0,20.0,31.0,0.12121212121212122,0.39215686274509803,0.38,0.18518518518518517,1735.0,1.7629179331306992,2.006079027355623,50.0,165.0
ABCDx,3.0,47.0,3.0,0.94,0.94,0.94,0.94,1538.1063829787233,0.0364741641337386,0.6079027355623101,50.0,50.0
ADWIN,550.0,2.0,48.0,0.0036231884057971015,0.04,0.04,0.0066445182724252485,518.0,6.686930091185411,6.711246200607903,50.0,552.0
CUSUM,164.0,2.0,48.0,0.012048192771084338,0.04,0.04,0.018518518518518517,623.0,1.9939209726443772,2.0182370820668694,50.0,166.0
DDM,7137.0,149.0,26.0,0.020450178424375513,0.8514285714285714,0.48,0.039941026672027875,323.9166666666667,86.77203647416414,88.58358662613982,50.0,7286.0
EWMAChart,212.0,3.0,47.0,0.013953488372093023,0.06,0.06,0.022641509433962263,1497.0,2.577507598784195,2.613981762917933,50.0,215.0
GeometricMovingAverage,29035.0,1227.0,0.0,0.04054589914744564,1.0,1.0,0.07793197624567309,52.36,353.00911854103344,367.9270516717325,50.0,30262.0
HDDMAverage,213.0,6.0,44.0,0.0273972602739726,0.12,0.12,0.04460966542750929,2080.3333333333335,2.5896656534954405,2.662613981762918,50.0,219.0
HDDMWeighted,2943.0,89.0,7.0,0.029353562005277046,0.9270833333333334,0.86,0.05690537084398977,891.7674418604652,35.78115501519757,36.863221884498486,50.0,3032.0
PageHinkley,62.0,1.0,49.0,0.015873015873015872,0.02,0.02,0.017699115044247787,674.0,0.7537993920972644,0.7659574468085106,50.0,63.0
RDDM,55525.0,2252.0,0.0,0.03897744777333541,1.0,1.0,0.07503040197238002,34.28,675.0759878419453,702.4559270516717,50.0,57777.0
SEED,282.0,54.0,7.0,0.16071428571428573,0.8852459016393442,0.86,0.27204030226700254,1174.139534883721,3.4285714285714284,4.085106382978723,50.0,336.0
STEPD,249.0,44.0,12.0,0.15017064846416384,0.7857142857142857,0.76,0.2521489971346705,1151.8947368421052,3.027355623100304,3.5623100303951367,50.0,293.0
STUDD,2013.0,119.0,17.0,0.055816135084427766,0.875,0.66,0.10493827160493827,1358.4545454545455,24.474164133738604,25.9209726443769,50.0,2132.0
