,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCD,39.0,3.0,47.0,0.07142857142857142,0.06,0.06,0.06521739130434782,1166.6666666666667,0.39,0.42000000000000004,50.0,42.0
ABCDx,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.0
ADWIN,231.0,7.0,45.0,0.029411764705882353,0.1346153846153846,0.1,0.04827586206896552,1693.6,2.31,2.3800000000000003,50.0,238.0
CUSUM,130.0,6.0,44.0,0.04411764705882353,0.12,0.12,0.06451612903225806,1535.6666666666667,1.3,1.36,50.0,136.0
DDM,6358.0,252.0,13.0,0.038124054462934945,0.9509433962264151,0.74,0.07330909090909091,515.3243243243244,63.58,66.10000000000001,50.0,6610.0
EWMAChart,99.0,4.0,46.0,0.038834951456310676,0.08,0.08,0.0522875816993464,1516.5,0.99,1.03,50.0,103.0
GeometricMovingAverage,35024.0,1202.0,0.0,0.03318058852757688,1.0,1.0,0.06422998824409534,50.74,350.24,362.26000000000005,50.0,36226.0
HDDMAverage,132.0,1.0,49.0,0.007518796992481203,0.02,0.02,0.01092896174863388,1247.0,1.32,1.33,50.0,133.0
HDDMWeighted,6844.0,262.0,0.0,0.036870250492541515,1.0,1.0,0.07111834961997829,337.16,68.44,71.06,50.0,7106.0
PageHinkley,24.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.24000000000000002,0.24000000000000002,50.0,24.0
RDDM,58134.0,1951.0,0.0,0.03247066655571274,1.0,1.0,0.06289896189309432,41.3,581.3399999999999,600.85,50.0,60085.0
SEED,129.0,9.0,42.0,0.06521739130434782,0.17647058823529413,0.16,0.09523809523809525,1554.625,1.2899999999999998,1.38,50.0,138.0
STEPD,110.0,4.0,46.0,0.03508771929824561,0.08,0.08,0.048780487804878044,1956.75,1.1,1.14,50.0,114.0
STUDD,576.0,12.0,42.0,0.02040816326530612,0.2222222222222222,0.16,0.037383177570093455,1191.125,5.760000000000001,5.88,50.0,588.0
