,CPU_Time
ABCD,630.5390808582306
ABCDx,1043.2693440914154
ADWIN,69.3646080493927
CUSUM,69.4025731086731
DDM,69.70286512374878
EWMAChart,69.80666589736938
GeometricMovingAverage,69.50966501235962
HDDMAverage,69.64297819137573
HDDMWeighted,72.07721614837646
PageHinkley,70.01906776428223
RDDM,68.68665075302124
SEED,69.67632174491882
STEPD,69.37507033348083
STUDD,106.25326681137085
