,preds,true,detector_name
0,[],"(65547, 65547)",ABCD
1,[87918],"(77782, 77782)",ABCD
2,[91620],"(78220, 78220)",ABCD
3,[79451],"(54590, 54590)",ABCD
4,[94664],"(58932, 58932)",ABCD
5,[85197],"(73384, 73384)",ABCD
6,[],"(62287, 62287)",ABCD
7,[94651],"(63077, 63077)",ABCD
8,[94375],"(73483, 73483)",ABCD
9,[73510],"(78830, 78830)",ABCD
10,[],"(59548, 59548)",ABCD
11,[92435],"(59859, 59859)",ABCD
12,[71067],"(77466, 77466)",ABCD
13,[92471],"(77150, 77150)",ABCD
14,[92943],"(77067, 77067)",ABCD
15,[94975],"(74698, 74698)",ABCD
16,[],"(59861, 59861)",ABCD
17,[72623],"(53996, 53996)",ABCD
18,[97087],"(51605, 51605)",ABCD
19,[64832],"(55202, 55202)",ABCD
20,[65171],"(50216, 50216)",ABCD
21,[],"(61206, 61206)",ABCD
22,[],"(64326, 64326)",ABCD
23,[88328],"(68010, 68010)",ABCD
24,[],"(64364, 64364)",ABCD
25,[],"(74753, 74753)",ABCD
26,[],"(64345, 64345)",ABCD
27,[92957],"(53337, 53337)",ABCD
28,[],"(55451, 55451)",ABCD
29,[64207],"(54480, 54480)",ABCD
30,[99136],"(72069, 72069)",ABCD
31,[],"(67220, 67220)",ABCD
32,[85109],"(68943, 68943)",ABCD
33,[81074],"(70568, 70568)",ABCD
34,[57509],"(50715, 50715)",ABCD
35,[],"(56881, 56881)",ABCD
36,[81889],"(69289, 69289)",ABCD
37,[99697],"(52134, 52134)",ABCD
38,[],"(73335, 73335)",ABCD
39,[78300],"(52231, 52231)",ABCD
40,[],"(55794, 55794)",ABCD
41,[77936],"(52770, 52770)",ABCD
42,[90968],"(52845, 52845)",ABCD
43,[71606],"(55883, 55883)",ABCD
44,[],"(58307, 58307)",ABCD
45,[80000],"(69750, 69750)",ABCD
46,[],"(68821, 68821)",ABCD
47,[],"(67462, 67462)",ABCD
48,[62673],"(54788, 54788)",ABCD
49,[87928],"(59014, 59014)",ABCD
50,[],"(65547, 65547)",ABCDx
51,[],"(77782, 77782)",ABCDx
52,[],"(78220, 78220)",ABCDx
53,[],"(54590, 54590)",ABCDx
54,[],"(58932, 58932)",ABCDx
55,[],"(73384, 73384)",ABCDx
