,CPU_Time
ABCD,282.6354269981384
ABCDx,283.18369793891907
ADWIN,29.691932916641235
CUSUM,27.90167999267578
DDM,27.988875150680542
EWMAChart,28.952219009399414
GeometricMovingAverage,29.13222312927246
HDDMAverage,28.70844531059265
HDDMWeighted,30.886632204055786
PageHinkley,29.035358905792236
RDDM,29.67866086959839
SEED,29.007905960083008
STEPD,29.632521152496338
STUDD,44.606036901474
