,CPU_Time
ABCD,305.0452070236206
ABCDx,589.3794848918915
ADWIN,121.44093298912048
CUSUM,120.73167204856873
DDM,121.61191296577454
EWMAChart,121.76572394371033
GeometricMovingAverage,121.35067176818848
HDDMAverage,121.77309679985046
HDDMWeighted,122.42472696304321
PageHinkley,121.64910411834717
RDDM,121.56889605522156
SEED,121.74275207519531
STEPD,121.71549701690674
STUDD,242.32578825950623
