,CPU_Time
ABCD,1323.1554896831512
ABCDx,2284.636491060257
ADWIN,218.26805114746094
CUSUM,216.5826539993286
DDM,216.80877304077148
EWMAChart,218.08103895187378
GeometricMovingAverage,216.76603436470032
HDDMAverage,216.97135186195374
HDDMWeighted,222.6421549320221
PageHinkley,216.96147298812866
RDDM,217.12969183921814
SEED,216.88673377037048
STEPD,217.2297010421753
STUDD,402.0219147205353
