,CPU_Time
ABCD,363.9650537967682
ABCDx,650.4659180641174
ADWIN,166.20098114013672
CUSUM,165.7067050933838
DDM,166.41444301605225
EWMAChart,166.64631605148315
GeometricMovingAverage,166.2133240699768
HDDMAverage,165.65275597572327
HDDMWeighted,167.50973391532898
PageHinkley,165.68585395812988
RDDM,165.74309587478638
SEED,166.18258213996887
STEPD,167.02019619941711
STUDD,262.20585775375366
