,CPU_Time
ABCD,1431.393923997879
ABCDx,1596.256779909134
ADWIN,231.40689277648926
CUSUM,232.77920985221863
DDM,225.14760398864746
EWMAChart,233.35514497756958
GeometricMovingAverage,238.99516606330872
HDDMAverage,229.57011103630066
HDDMWeighted,231.55324387550354
PageHinkley,225.4467499256134
RDDM,254.650043964386
SEED,228.50324416160583
STEPD,226.77213597297668
STUDD,442.52738094329834
