,CPU_Time
ABCD,155.4414918422699
ABCDx,281.7703800201416
ADWIN,43.334100008010864
CUSUM,42.75803279876709
DDM,42.531097173690796
EWMAChart,42.95393705368042
GeometricMovingAverage,43.45750904083252
HDDMAverage,43.061830282211304
HDDMWeighted,44.564743757247925
PageHinkley,43.48242807388306
RDDM,43.821722984313965
SEED,44.65105080604553
STEPD,44.669837951660156
STUDD,83.6483781337738
