,CPU_Time
ABCD,1480.7488598823547
ABCDx,2514.54327583313
ADWIN,132.28584504127502
CUSUM,130.97387599945068
DDM,131.5564489364624
EWMAChart,132.2355818748474
GeometricMovingAverage,132.0728509426117
HDDMAverage,131.57392597198486
HDDMWeighted,138.50356888771057
PageHinkley,132.2118480205536
RDDM,131.29381132125854
SEED,132.36266207695007
STEPD,132.06799912452698
STUDD,196.69241619110107
