,CPU_Time
ABCD,1512.4007408618927
ABCDx,2554.3201818466187
ADWIN,135.61159491539001
CUSUM,133.6373999118805
DDM,135.0351300239563
EWMAChart,137.29512476921082
GeometricMovingAverage,135.81856417655945
HDDMAverage,135.7123520374298
HDDMWeighted,143.6713399887085
PageHinkley,139.29754996299744
RDDM,140.71561193466187
SEED,139.15068316459656
STEPD,138.06710696220398
STUDD,204.64849400520325
