,CPU_Time
ABCD,268.4647967815399
ABCDx,489.6853702068329
ADWIN,33.0397310256958
CUSUM,32.576322078704834
DDM,32.715734004974365
EWMAChart,33.20912003517151
GeometricMovingAverage,34.08084416389465
HDDMAverage,32.967336893081665
HDDMWeighted,34.31288194656372
PageHinkley,33.1682710647583
RDDM,33.247124910354614
SEED,31.705734729766846
STEPD,31.27559804916382
STUDD,45.69932794570923
