,CPU_Time
ABCD,1212.4306349754333
ABCDx,2586.78590798378
ADWIN,140.5917010307312
CUSUM,138.87254881858826
DDM,139.2262020111084
EWMAChart,140.38169407844543
GeometricMovingAverage,141.72792100906372
HDDMAverage,142.1974527835846
HDDMWeighted,146.60010433197021
PageHinkley,142.2130949497223
RDDM,151.63309001922607
SEED,131.27598905563354
STEPD,140.36149215698242
STUDD,182.76023197174072
