,CPU_Time
ABCD,1402.7423100471497
ABCDx,4301.665410041809
ADWIN,260.3394830226898
CUSUM,257.3320813179016
DDM,258.88285279273987
EWMAChart,260.592257976532
GeometricMovingAverage,260.75415802001953
HDDMAverage,261.0641610622406
HDDMWeighted,263.83465695381165
PageHinkley,259.9642028808594
RDDM,258.65744376182556
SEED,259.40008187294006
STEPD,260.1487669944763
STUDD,401.4961075782776
