,CPU_Time
ABCD,277.64530992507935
ABCDx,467.85134077072144
ADWIN,34.315524101257324
CUSUM,34.098236083984375
DDM,34.133766174316406
EWMAChart,34.367454051971436
GeometricMovingAverage,34.11431384086609
HDDMAverage,34.178117990493774
HDDMWeighted,35.50728487968445
PageHinkley,34.09282994270325
RDDM,34.22751498222351
SEED,34.23117399215698
STEPD,34.255951166152954
STUDD,46.756535053253174
