,CPU_Time
ABCD,1426.4705429077148
ABCDx,1527.330677986145
ADWIN,224.96231126785278
CUSUM,223.70837903022766
DDM,225.5100691318512
EWMAChart,226.61588501930237
GeometricMovingAverage,224.69958591461182
HDDMAverage,224.6516342163086
HDDMWeighted,229.4643828868866
PageHinkley,225.7283799648285
RDDM,225.56534910202026
SEED,225.49509596824646
STEPD,224.55335307121277
STUDD,416.4596359729767
