,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCD,61.0,5.0,45.0,0.07575757575757576,0.1,0.1,0.08620689655172413,1374.2,0.61,0.66,50.0,66.0
ABCDx,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.0
ADWIN,218.0,23.0,39.0,0.0954356846473029,0.3709677419354839,0.22,0.1518151815181518,1583.909090909091,2.18,2.4099999999999997,50.0,241.0
CUSUM,99.0,5.0,45.0,0.04807692307692308,0.1,0.1,0.06493506493506494,1135.8,0.99,1.0399999999999998,50.0,104.0
DDM,2874.0,175.0,15.0,0.05739586749754018,0.9210526315789473,0.7,0.1080580426057425,574.4,28.740000000000002,30.49,50.0,3049.0
EWMAChart,1.0,0.0,50.0,0.0,0.0,0.0,0.0,,0.01,0.01,50.0,1.0
GeometricMovingAverage,19716.0,961.0,7.0,0.046476761619190406,0.9927685950413223,0.86,0.0887964887964888,204.37209302325581,197.16,206.77,50.0,20677.0
HDDMAverage,77.0,11.0,39.0,0.125,0.22,0.22,0.15942028985507248,1645.8181818181818,0.7699999999999999,0.88,50.0,88.0
HDDMWeighted,1508.0,91.0,16.0,0.056910569105691054,0.8504672897196262,0.68,0.10668229777256741,684.8529411764706,15.08,15.99,50.0,1599.0
PageHinkley,42.0,4.0,46.0,0.08695652173913043,0.08,0.08,0.08333333333333333,2074.75,0.42000000000000004,0.46,50.0,46.0
RDDM,26126.0,1353.0,7.0,0.04923759962152917,0.9948529411764706,0.86,0.09383127015499845,202.25581395348837,261.26,274.78999999999996,50.0,27479.0
SEED,144.0,15.0,35.0,0.09433962264150944,0.3,0.3,0.14354066985645933,1497.7333333333333,1.4400000000000002,1.59,50.0,159.0
STEPD,113.0,17.0,33.0,0.13076923076923078,0.34,0.34,0.18888888888888888,1527.0,1.13,1.3,50.0,130.0
STUDD,668.0,37.0,40.0,0.0524822695035461,0.4805194805194805,0.2,0.09462915601023017,1111.2,6.680000000000001,7.05,50.0,705.0
