,CPU_Time
ABCD,678.085972070694
ABCDx,734.4368579387665
ADWIN,75.36517596244812
CUSUM,75.64159297943115
DDM,75.95065307617188
EWMAChart,76.0486090183258
GeometricMovingAverage,91.23680901527405
HDDMAverage,82.51995992660522
HDDMWeighted,84.97859406471252
PageHinkley,79.17066788673401
RDDM,79.92754817008972
SEED,79.64114880561829
STEPD,79.72532224655151
STUDD,123.95728802680969
