,CPU_Time
ABCD,583.8652746677399
ABCDx,1080.2365458011627
ADWIN,78.625807762146
CUSUM,77.6337308883667
DDM,78.1371750831604
EWMAChart,78.35931181907654
GeometricMovingAverage,79.18116998672485
HDDMAverage,78.83842396736145
HDDMWeighted,81.47016596794128
PageHinkley,78.23560786247253
RDDM,78.37086629867554
SEED,78.86641526222229
STEPD,87.0452971458435
STUDD,118.53106689453125
