,CPU_Time
ABCD,138.1816668510437
ABCDx,225.90268325805664
ADWIN,47.268099784851074
CUSUM,46.40498971939087
DDM,46.62205386161804
EWMAChart,46.67018508911133
GeometricMovingAverage,46.43931603431702
HDDMAverage,46.55995988845825
HDDMWeighted,46.84044003486633
PageHinkley,46.597548961639404
RDDM,46.46411180496216
SEED,46.61746120452881
STEPD,46.89797806739807
STUDD,73.76932907104492
