,CPU_Time
ABCD,164.9798767566681
ABCDx,299.05186676979065
ADWIN,55.72070503234863
CUSUM,55.140629053115845
DDM,55.155741930007935
EWMAChart,55.303422927856445
GeometricMovingAverage,55.255261182785034
HDDMAverage,55.600274085998535
HDDMWeighted,55.81226396560669
PageHinkley,54.958351850509644
RDDM,55.26232075691223
SEED,55.34238600730896
STEPD,55.22476077079773
STUDD,86.32432985305786
