,preds,true,detector_name
0,[],"(86282, 86282)",ABCD
1,[],"(76092, 76092)",ABCD
2,[],"(77318, 77318)",ABCD
3,[],"(75791, 75791)",ABCD
4,[],"(64728, 64728)",ABCD
5,[83348],"(82964, 82964)",ABCD
6,"[73128, 78036]","(76571, 76571)",ABCD
7,[],"(72658, 72658)",ABCD
8,[],"(85853, 85853)",ABCD
9,[],"(65296, 65296)",ABCD
10,[67247],"(64771, 64771)",ABCD
11,[],"(75291, 75291)",ABCD
12,[],"(86091, 86091)",ABCD
13,[],"(70805, 70805)",ABCD
14,[],"(76347, 76347)",ABCD
15,[],"(64166, 64166)",ABCD
16,[],"(68403, 68403)",ABCD
17,[],"(61881, 61881)",ABCD
18,[],"(74718, 74718)",ABCD
19,[],"(64189, 64189)",ABCD
20,[],"(65297, 65297)",ABCD
21,[65709],"(63872, 63872)",ABCD
22,[],"(62938, 62938)",ABCD
23,[],"(86364, 86364)",ABCD
24,[],"(60700, 60700)",ABCD
25,[],"(79738, 79738)",ABCD
26,[],"(75702, 75702)",ABCD
27,[],"(80869, 80869)",ABCD
28,[],"(83310, 83310)",ABCD
29,[85282],"(84753, 84753)",ABCD
30,[],"(74207, 74207)",ABCD
31,[],"(63112, 63112)",ABCD
32,[],"(89048, 89048)",ABCD
33,[],"(62982, 62982)",ABCD
34,[],"(76002, 76002)",ABCD
35,[98856],"(81914, 81914)",ABCD
36,[],"(74937, 74937)",ABCD
37,[62447],"(62178, 62178)",ABCD
38,[],"(82328, 82328)",ABCD
39,[78347],"(71522, 71522)",ABCD
40,[],"(84401, 84401)",ABCD
41,[],"(87278, 87278)",ABCD
42,[],"(86503, 86503)",ABCD
43,"[62348, 79368]","(79078, 79078)",ABCD
44,[],"(79882, 79882)",ABCD
45,[],"(88947, 88947)",ABCD
46,[69590],"(67055, 67055)",ABCD
47,[],"(72750, 72750)",ABCD
48,[85998],"(69930, 69930)",ABCD
49,[77939],"(77664, 77664)",ABCD
50,[],"(86282, 86282)",ABCDx
51,[],"(76092, 76092)",ABCDx
52,[],"(77318, 77318)",ABCDx
53,[],"(75791, 75791)",ABCDx
54,[],"(64728, 64728)",ABCDx
55,[],"(82964, 82964)",ABCDx
56,[],"(76571, 76571)",ABCDx
57,[],"(72658, 72658)",ABCDx
58,[],"(85853, 85853)",ABCDx
59,[],"(65296, 65296)",ABCDx
60,[],"(64771, 64771)",ABCDx
61,[],"(75291, 75291)",ABCDx
62,[],"(86091, 86091)",ABCDx
63,[],"(70805, 70805)",ABCDx
64,[],"(76347, 76347)",ABCDx
65,[],"(64166, 64166)",ABCDx
66,[],"(68403, 68403)",ABCDx
67,[],"(61881, 61881)",ABCDx
68,[],"(74718, 74718)",ABCDx
69,[],"(64189, 64189)",ABCDx
70,[],"(65297, 65297)",ABCDx
71,[],"(63872, 63872)",ABCDx
72,[],"(62938, 62938)",ABCDx
73,[],"(86364, 86364)",ABCDx
74,[],"(60700, 60700)",ABCDx
75,[],"(79738, 79738)",ABCDx
76,[],"(75702, 75702)",ABCDx
77,[],"(80869, 80869)",ABCDx
78,[],"(83310, 83310)",ABCDx
79,[],"(84753, 84753)",ABCDx
80,[],"(74207, 74207)",ABCDx
81,[],"(63112, 63112)",ABCDx
82,[],"(89048, 89048)",ABCDx
83,[],"(62982, 62982)",ABCDx
84,[],"(76002, 76002)",ABCDx
85,[],"(81914, 81914)",ABCDx
86,[],"(74937, 74937)",ABCDx
87,[],"(62178, 62178)",ABCDx
88,[],"(82328, 82328)",ABCDx
89,[],"(71522, 71522)",ABCDx
90,[],"(84401, 84401)",ABCDx
91,[],"(87278, 87278)",ABCDx
92,[],"(86503, 86503)",ABCDx
93,[],"(79078, 79078)",ABCDx
94,[],"(79882, 79882)",ABCDx
95,[],"(88947, 88947)",ABCDx
96,[],"(67055, 67055)",ABCDx
97,[],"(72750, 72750)",ABCDx
98,[],"(69930, 69930)",ABCDx
99,[],"(77664, 77664)",ABCDx
100,[],"(86282, 86282)",ADWIN
101,[],"(76092, 76092)",ADWIN
102,[],"(77318, 77318)",ADWIN
103,[],"(75791, 75791)",ADWIN
104,[],"(64728, 64728)",ADWIN
105,[],"(82964, 82964)",ADWIN
106,"[65680, 65776, 65904]","(76571, 76571)",ADWIN
107,[],"(72658, 72658)",ADWIN
108,[],"(85853, 85853)",ADWIN
109,[],"(65296, 65296)",ADWIN
110,[],"(64771, 64771)",ADWIN
111,[77872],"(75291, 75291)",ADWIN
112,[],"(86091, 86091)",ADWIN
113,[],"(70805, 70805)",ADWIN
114,[],"(76347, 76347)",ADWIN
115,[],"(64166, 64166)",ADWIN
116,[],"(68403, 68403)",ADWIN
117,[],"(61881, 61881)",ADWIN
118,[],"(74718, 74718)",ADWIN
119,[],"(64189, 64189)",ADWIN
120,[],"(65297, 65297)",ADWIN
121,[],"(63872, 63872)",ADWIN
122,[],"(62938, 62938)",ADWIN
123,[],"(86364, 86364)",ADWIN
124,[61424],"(60700, 60700)",ADWIN
125,[],"(79738, 79738)",ADWIN
126,[],"(75702, 75702)",ADWIN
127,[],"(80869, 80869)",ADWIN
128,[],"(83310, 83310)",ADWIN
129,[],"(84753, 84753)",ADWIN
130,[],"(74207, 74207)",ADWIN
131,[],"(63112, 63112)",ADWIN
132,[],"(89048, 89048)",ADWIN
133,[],"(62982, 62982)",ADWIN
134,[],"(76002, 76002)",ADWIN
135,[],"(81914, 81914)",ADWIN
136,[99696],"(74937, 74937)",ADWIN
137,[],"(62178, 62178)",ADWIN
138,[],"(82328, 82328)",ADWIN
139,"[73744, 73872, 73904, 74352, 74416, 74640]","(71522, 71522)",ADWIN
140,[],"(84401, 84401)",ADWIN
141,[],"(87278, 87278)",ADWIN
142,[],"(86503, 86503)",ADWIN
143,"[59696, 59760, 59792, 62672, 62736]","(79078, 79078)",ADWIN
144,[],"(79882, 79882)",ADWIN
145,"[97456, 97968, 98224]","(88947, 88947)",ADWIN
146,[],"(67055, 67055)",ADWIN
147,[],"(72750, 72750)",ADWIN
148,[],"(69930, 69930)",ADWIN
149,[],"(77664, 77664)",ADWIN
150,"[62267, 93311, 97167]","(86282, 86282)",CUSUM
151,[75367],"(76092, 76092)",CUSUM
152,[55901],"(77318, 77318)",CUSUM
153,[],"(75791, 75791)",CUSUM
154,[59552],"(64728, 64728)",CUSUM
155,[66816],"(82964, 82964)",CUSUM
156,[64365],"(76571, 76571)",CUSUM
157,[],"(72658, 72658)",CUSUM
158,[75543],"(85853, 85853)",CUSUM
159,[54514],"(65296, 65296)",CUSUM
160,[61257],"(64771, 64771)",CUSUM
161,"[56729, 66592]","(75291, 75291)",CUSUM
162,[],"(86091, 86091)",CUSUM
163,[],"(70805, 70805)",CUSUM
164,[70775],"(76347, 76347)",CUSUM
165,[],"(64166, 64166)",CUSUM
166,"[79443, 92158]","(68403, 68403)",CUSUM
167,[],"(61881, 61881)",CUSUM
168,"[55870, 71922, 81646]","(74718, 74718)",CUSUM
169,[94129],"(64189, 64189)",CUSUM
170,[],"(65297, 65297)",CUSUM
171,[61975],"(63872, 63872)",CUSUM
172,[73269],"(62938, 62938)",CUSUM
173,[],"(86364, 86364)",CUSUM
174,"[53220, 56369]","(60700, 60700)",CUSUM
175,[],"(79738, 79738)",CUSUM
176,[59232],"(75702, 75702)",CUSUM
177,[65344],"(80869, 80869)",CUSUM
178,[],"(83310, 83310)",CUSUM
179,[76953],"(84753, 84753)",CUSUM
180,[],"(74207, 74207)",CUSUM
181,"[66857, 72664, 82036]","(63112, 63112)",CUSUM
182,"[53703, 56059, 60015]","(89048, 89048)",CUSUM
183,[],"(62982, 62982)",CUSUM
184,"[60612, 69264, 96110, 97785]","(76002, 76002)",CUSUM
185,[],"(81914, 81914)",CUSUM
186,[88329],"(74937, 74937)",CUSUM
187,[],"(62178, 62178)",CUSUM
188,[68940],"(82328, 82328)",CUSUM
189,[73063],"(71522, 71522)",CUSUM
190,[69656],"(84401, 84401)",CUSUM
191,[],"(87278, 87278)",CUSUM
192,[88339],"(86503, 86503)",CUSUM
193,"[56259, 59294]","(79078, 79078)",CUSUM
194,"[59114, 82334]","(79882, 79882)",CUSUM
195,"[80494, 89909, 98994]","(88947, 88947)",CUSUM
196,[58919],"(67055, 67055)",CUSUM
197,"[73891, 82644]","(72750, 72750)",CUSUM
198,[],"(69930, 69930)",CUSUM
199,[],"(77664, 77664)",CUSUM
200,[],"(86282, 86282)",DDM
201,[],"(76092, 76092)",DDM
202,[],"(77318, 77318)",DDM
203,[],"(75791, 75791)",DDM
204,[],"(64728, 64728)",DDM
205,[],"(82964, 82964)",DDM
206,[65863],"(76571, 76571)",DDM
207,[],"(72658, 72658)",DDM
208,[52060],"(85853, 85853)",DDM
209,[55068],"(65296, 65296)",DDM
210,[50123],"(64771, 64771)",DDM
211,[66601],"(75291, 75291)",DDM
212,[],"(86091, 86091)",DDM
213,[],"(70805, 70805)",DDM
214,[],"(76347, 76347)",DDM
215,[],"(64166, 64166)",DDM
216,[],"(68403, 68403)",DDM
217,[],"(61881, 61881)",DDM
218,[],"(74718, 74718)",DDM
219,[],"(64189, 64189)",DDM
220,[],"(65297, 65297)",DDM
221,[],"(63872, 63872)",DDM
222,[],"(62938, 62938)",DDM
223,[],"(86364, 86364)",DDM
224,[],"(60700, 60700)",DDM
225,[],"(79738, 79738)",DDM
226,[],"(75702, 75702)",DDM
227,[],"(80869, 80869)",DDM
228,[],"(83310, 83310)",DDM
229,[],"(84753, 84753)",DDM
230,[],"(74207, 74207)",DDM
231,[],"(63112, 63112)",DDM
232,[],"(89048, 89048)",DDM
233,[],"(62982, 62982)",DDM
234,[],"(76002, 76002)",DDM
235,[],"(81914, 81914)",DDM
236,[],"(74937, 74937)",DDM
237,[],"(62178, 62178)",DDM
238,[50331],"(82328, 82328)",DDM
239,[74598],"(71522, 71522)",DDM
240,[],"(84401, 84401)",DDM
241,[],"(87278, 87278)",DDM
242,[],"(86503, 86503)",DDM
243,[65079],"(79078, 79078)",DDM
244,[],"(79882, 79882)",DDM
245,[],"(88947, 88947)",DDM
246,[],"(67055, 67055)",DDM
247,[],"(72750, 72750)",DDM
248,[],"(69930, 69930)",DDM
249,[],"(77664, 77664)",DDM
250,[],"(86282, 86282)",EWMAChart
251,[],"(76092, 76092)",EWMAChart
252,[],"(77318, 77318)",EWMAChart
253,[],"(75791, 75791)",EWMAChart
254,[],"(64728, 64728)",EWMAChart
255,[],"(82964, 82964)",EWMAChart
256,[],"(76571, 76571)",EWMAChart
257,[],"(72658, 72658)",EWMAChart
258,[],"(85853, 85853)",EWMAChart
259,[],"(65296, 65296)",EWMAChart
260,[],"(64771, 64771)",EWMAChart
261,[],"(75291, 75291)",EWMAChart
262,[],"(86091, 86091)",EWMAChart
263,[],"(70805, 70805)",EWMAChart
264,[],"(76347, 76347)",EWMAChart
265,[],"(64166, 64166)",EWMAChart
266,[],"(68403, 68403)",EWMAChart
267,[],"(61881, 61881)",EWMAChart
268,[],"(74718, 74718)",EWMAChart
269,[],"(64189, 64189)",EWMAChart
270,[],"(65297, 65297)",EWMAChart
271,[],"(63872, 63872)",EWMAChart
272,[],"(62938, 62938)",EWMAChart
273,[],"(86364, 86364)",EWMAChart
274,[],"(60700, 60700)",EWMAChart
275,[],"(79738, 79738)",EWMAChart
276,[],"(75702, 75702)",EWMAChart
277,[],"(80869, 80869)",EWMAChart
278,[],"(83310, 83310)",EWMAChart
279,[],"(84753, 84753)",EWMAChart
280,[],"(74207, 74207)",EWMAChart
281,[],"(63112, 63112)",EWMAChart
282,[],"(89048, 89048)",EWMAChart
283,[],"(62982, 62982)",EWMAChart
284,[],"(76002, 76002)",EWMAChart
285,[],"(81914, 81914)",EWMAChart
286,[],"(74937, 74937)",EWMAChart
287,[],"(62178, 62178)",EWMAChart
288,[],"(82328, 82328)",EWMAChart
289,[],"(71522, 71522)",EWMAChart
290,[],"(84401, 84401)",EWMAChart
291,[],"(87278, 87278)",EWMAChart
292,[],"(86503, 86503)",EWMAChart
293,[],"(79078, 79078)",EWMAChart
294,[],"(79882, 79882)",EWMAChart
295,[],"(88947, 88947)",EWMAChart
296,[],"(67055, 67055)",EWMAChart
297,[],"(72750, 72750)",EWMAChart
298,[],"(69930, 69930)",EWMAChart
299,[],"(77664, 77664)",EWMAChart
300,[],"(86282, 86282)",GeometricMovingAverage
301,[],"(76092, 76092)",GeometricMovingAverage
302,[],"(77318, 77318)",GeometricMovingAverage
303,[],"(75791, 75791)",GeometricMovingAverage
304,[],"(64728, 64728)",GeometricMovingAverage
305,[],"(82964, 82964)",GeometricMovingAverage
306,[],"(76571, 76571)",GeometricMovingAverage
307,[],"(72658, 72658)",GeometricMovingAverage
308,[],"(85853, 85853)",GeometricMovingAverage
309,[],"(65296, 65296)",GeometricMovingAverage
310,[],"(64771, 64771)",GeometricMovingAverage
311,[],"(75291, 75291)",GeometricMovingAverage
312,[],"(86091, 86091)",GeometricMovingAverage
313,[],"(70805, 70805)",GeometricMovingAverage
314,[],"(76347, 76347)",GeometricMovingAverage
315,[],"(64166, 64166)",GeometricMovingAverage
316,[],"(68403, 68403)",GeometricMovingAverage
317,[],"(61881, 61881)",GeometricMovingAverage
318,[],"(74718, 74718)",GeometricMovingAverage
319,[],"(64189, 64189)",GeometricMovingAverage
320,[],"(65297, 65297)",GeometricMovingAverage
321,[],"(63872, 63872)",GeometricMovingAverage
322,[],"(62938, 62938)",GeometricMovingAverage
323,[],"(86364, 86364)",GeometricMovingAverage
324,[],"(60700, 60700)",GeometricMovingAverage
325,[],"(79738, 79738)",GeometricMovingAverage
326,[],"(75702, 75702)",GeometricMovingAverage
