,CPU_Time
ABCD,298.46262073516846
ABCDx,586.6438117027283
ADWIN,120.08258986473083
CUSUM,120.18202805519104
DDM,119.716726064682
EWMAChart,118.51784706115723
GeometricMovingAverage,119.05207514762878
HDDMAverage,121.87773990631104
HDDMWeighted,120.21618509292603
PageHinkley,119.36218118667603
RDDM,118.24173593521118
SEED,117.68882989883423
STEPD,118.39473795890808
STUDD,241.55523991584778
