,preds,true,detector_name
0,"[34054, 36072]","(32161, 32161)",ABCD
1,"[27057, 33259]","(24748, 24748)",ABCD
2,"[29109, 42269]","(26842, 26842)",ABCD
3,"[37950, 41842]","(35682, 35682)",ABCD
4,"[38864, 40675]","(35376, 35376)",ABCD
5,"[37437, 44581]","(34865, 34865)",ABCD
6,"[27563, 30354]","(25293, 25293)",ABCD
7,"[28839, 32120]","(26245, 26245)",ABCD
8,"[33102, 37010]","(29981, 29981)",ABCD
9,"[28268, 34981]","(25435, 25435)",ABCD
10,"[28380, 36204, 37508, 41451]","(35129, 35129)",ABCD
11,"[29523, 34160]","(27701, 27701)",ABCD
12,"[34801, 41740]","(32532, 32532)",ABCD
13,"[29563, 34981]","(27449, 27449)",ABCD
14,"[34856, 35524]","(34155, 34155)",ABCD
15,"[31783, 37688]","(29722, 29722)",ABCD
16,"[28839, 31713]","(26670, 26670)",ABCD
17,"[33182, 35777, 41912]","(30899, 30899)",ABCD
18,"[32488, 33369, 34708, 37416]","(31845, 31845)",ABCD
19,"[30520, 34965]","(28442, 28442)",ABCD
20,"[29857, 33816]","(27705, 27705)",ABCD
21,"[29527, 34119]","(27431, 27431)",ABCD
22,"[27523, 36655, 37826]","(34072, 34072)",ABCD
23,"[31101, 33713]","(28840, 28840)",ABCD
24,"[28217, 28867, 30262]","(27554, 27554)",ABCD
25,"[31158, 38193]","(28587, 28587)",ABCD
26,"[27128, 34112]","(25164, 25164)",ABCD
27,"[30057, 30787, 33981, 45289]","(29033, 29033)",ABCD
28,"[35224, 44283]","(32595, 32595)",ABCD
29,[30783],"(28770, 28770)",ABCD
30,"[38474, 40870]","(36076, 36076)",ABCD
31,"[24129, 30940]","(22891, 22891)",ABCD
32,"[26641, 28126, 37652]","(24098, 24098)",ABCD
33,"[27719, 29638]","(26016, 26016)",ABCD
34,"[33902, 42517]","(31134, 31134)",ABCD
35,"[30128, 33959]","(27921, 27921)",ABCD
36,[37362],"(34560, 34560)",ABCD
37,"[26539, 30415]","(24442, 24442)",ABCD
38,"[35028, 37004, 44941]","(32992, 32992)",ABCD
39,"[33981, 39688]","(31764, 31764)",ABCD
40,"[29994, 33911, 35342]","(32389, 32389)",ABCD
41,"[23274, 23792, 24529, 43913]","(22874, 22874)",ABCD
42,"[30714, 36217]","(27829, 27829)",ABCD
43,"[33388, 34400, 35430, 38173]","(32737, 32737)",ABCD
44,"[27957, 28905, 30507, 35490]","(27447, 27447)",ABCD
45,"[37731, 42557]","(34498, 34498)",ABCD
46,"[29401, 30753, 31208, 32567, 36519]","(30655, 30655)",ABCD
47,"[27518, 28969, 29916, 30908, 36411]","(28851, 28851)",ABCD
48,"[39343, 41379]","(36181, 36181)",ABCD
49,"[31736, 34747]","(28740, 28740)",ABCD
50,"[33280, 33728, 33760, 33792, 33824, 33984, 34016, 34048, 34080, 34368, 34784, 35040, 35264, 36000]","(32161, 32161)",ADWIN
51,"[26016, 26240, 26400, 26464, 26496, 26816, 27040, 27200, 27488, 27968, 28352, 31904, 33824, 34144]","(24748, 24748)",ADWIN
52,"[27712, 28032, 28192, 28256, 28320, 28352, 28480, 28608, 28864, 29056, 29408, 29504, 29792, 33248, 42080]","(26842, 26842)",ADWIN
53,"[36320, 36512, 36576, 36608, 36672, 36928, 38016, 38176, 38528, 39040, 39456, 39616, 41088]","(35682, 35682)",ADWIN
54,"[37120, 37632, 37856, 38304, 39040, 39328, 39488, 39840, 39904, 40064, 40128, 40160, 40288, 40704, 41056]","(35376, 35376)",ADWIN
55,"[36288, 36576, 36832, 37248, 37408, 37536, 37568, 37856, 38656, 41504, 44608]","(34865, 34865)",ADWIN
56,"[26304, 26368, 26816, 26912, 26944, 26976, 27008, 27040, 27072, 27104, 27744, 29952, 30240, 30368, 30656, 33856]","(25293, 25293)",ADWIN
57,"[27744, 27776, 28864, 29024, 29056, 29120, 29152, 29216, 29280, 29408, 29600, 29760, 31424, 33472, 34368]","(26245, 26245)",ADWIN
58,"[31264, 31936, 32000, 32032, 32064, 32128, 32480, 33280, 33536, 33568, 33600, 33728, 34624, 37216]","(29981, 29981)",ADWIN
59,"[26752, 27104, 27552, 28192, 28288, 28416, 28448, 28512, 28672, 28736, 29184, 30272, 33312, 43392]","(25435, 25435)",ADWIN
