,preds,true,detector_name
0,[33346],"(32161, 32161)",ABCD
1,[25763],"(24748, 24748)",ABCD
2,"[27334, 28363]","(26842, 26842)",ABCD
3,[36345],"(35682, 35682)",ABCD
4,[35894],"(35376, 35376)",ABCD
5,"[35562, 42523]","(34865, 34865)",ABCD
6,"[26352, 37038]","(25293, 25293)",ABCD
7,[26745],"(26245, 26245)",ABCD
8,"[30767, 33701, 43582]","(29981, 29981)",ABCD
9,"[26047, 35984]","(25435, 25435)",ABCD
10,[36563],"(35129, 35129)",ABCD
11,"[20716, 28143, 33021]","(27701, 27701)",ABCD
12,[32874],"(32532, 32532)",ABCD
13,[],"(27449, 27449)",ABCD
14,"[34494, 36043, 40445]","(34155, 34155)",ABCD
15,"[30231, 34306, 41249]","(29722, 29722)",ABCD
16,"[27178, 31092, 43708]","(26670, 26670)",ABCD
17,"[31553, 33322]","(30899, 30899)",ABCD
18,"[32334, 37979]","(31845, 31845)",ABCD
19,[28942],"(28442, 28442)",ABCD
20,[29042],"(27705, 27705)",ABCD
21,"[27971, 31035]","(27431, 27431)",ABCD
22,"[34620, 40597]","(34072, 34072)",ABCD
23,[29751],"(28840, 28840)",ABCD
24,"[27857, 30196, 34284, 41511]","(27554, 27554)",ABCD
25,"[29331, 40528]","(28587, 28587)",ABCD
26,[25926],"(25164, 25164)",ABCD
27,"[29674, 35776]","(29033, 29033)",ABCD
28,"[33407, 36338]","(32595, 32595)",ABCD
29,"[29462, 34382]","(28770, 28770)",ABCD
30,"[36821, 37568]","(36076, 36076)",ABCD
31,[23509],"(22891, 22891)",ABCD
32,"[24623, 28156, 30492]","(24098, 24098)",ABCD
33,[27079],"(26016, 26016)",ABCD
34,[31712],"(31134, 31134)",ABCD
35,"[28724, 36886]","(27921, 27921)",ABCD
36,"[35249, 36361]","(34560, 34560)",ABCD
37,[25181],"(24442, 24442)",ABCD
38,"[33658, 38309]","(32992, 32992)",ABCD
39,[33091],"(31764, 31764)",ABCD
40,[33898],"(32389, 32389)",ABCD
41,[23630],"(22874, 22874)",ABCD
42,[28536],"(27829, 27829)",ABCD
43,"[33364, 35393, 39141]","(32737, 32737)",ABCD
44,"[28011, 32036]","(27447, 27447)",ABCD
45,"[35206, 42925]","(34498, 34498)",ABCD
46,"[31246, 32568]","(30655, 30655)",ABCD
47,"[29440, 31296]","(28851, 28851)",ABCD
48,[36806],"(36181, 36181)",ABCD
49,[29708],"(28740, 28740)",ABCD
50,[],"(32161, 32161)",ADWIN
51,[],"(24748, 24748)",ADWIN
52,"[28032, 28160, 28352, 28896]","(26842, 26842)",ADWIN
53,"[38528, 39712]","(35682, 35682)",ADWIN
54,"[37120, 37408]","(35376, 35376)",ADWIN
55,"[40800, 40864, 42336, 42528, 43200, 43680, 44544]","(34865, 34865)",ADWIN
56,[36352],"(25293, 25293)",ADWIN
57,[],"(26245, 26245)",ADWIN
58,"[33792, 34400, 35424, 35968, 36672, 42688, 43712, 44224]","(29981, 29981)",ADWIN
59,"[27872, 28192, 29312]","(25435, 25435)",ADWIN
60,[],"(35129, 35129)",ADWIN
61,"[19200, 20928, 32352, 32384, 32480, 32864, 34816]","(27701, 27701)",ADWIN
62,[],"(32532, 32532)",ADWIN
63,[],"(27449, 27449)",ADWIN
64,"[35904, 35936, 36128, 36256, 39904, 40096, 41568, 43840]","(34155, 34155)",ADWIN
65,"[33984, 34144, 34464, 35136, 35840, 36288, 37408, 39712, 41088, 42688]","(29722, 29722)",ADWIN
66,"[30656, 32512, 34336, 34464, 34560, 43552]","(26670, 26670)",ADWIN
67,"[33312, 33408, 33440, 33984]","(30899, 30899)",ADWIN
68,"[19360, 33696, 37760, 37952, 38048, 38304, 40096, 42880]","(31845, 31845)",ADWIN
69,"[31552, 32800]","(28442, 28442)",ADWIN
70,[],"(27705, 27705)",ADWIN
71,"[30784, 31008, 31200, 34368]","(27431, 27431)",ADWIN
72,"[38688, 39712, 43360, 43520]","(34072, 34072)",ADWIN
73,[],"(28840, 28840)",ADWIN
74,"[29568, 29920, 33056, 33664, 34016, 34688, 35072, 35456, 36544, 37280, 38368, 40768, 41152, 41344, 41440, 41824, 42240]","(27554, 27554)",ADWIN
75,"[36160, 40544]","(28587, 28587)",ADWIN
76,"[27872, 27904, 28064]","(25164, 25164)",ADWIN
77,"[32352, 33440, 35520]","(29033, 29033)",ADWIN
78,"[35168, 35296, 35520, 36256, 38784, 43744]","(32595, 32595)",ADWIN
79,"[33504, 33760, 33952, 34688]","(28770, 28770)",ADWIN
80,"[30816, 37376, 37408, 37472, 37536]","(36076, 36076)",ADWIN
81,[39072],"(22891, 22891)",ADWIN
82,"[27488, 28000, 28736, 29120, 29632, 29664, 30048, 30368, 30528, 31488, 32384, 35456, 41856]","(24098, 24098)",ADWIN
83,[38592],"(26016, 26016)",ADWIN
84,"[32192, 32224]","(31134, 31134)",ADWIN
85,"[31456, 33824]","(27921, 27921)",ADWIN
86,"[33472, 36384, 36736, 36896, 37088, 37184]","(34560, 34560)",ADWIN
87,[],"(24442, 24442)",ADWIN
88,"[37984, 38016, 38976, 39072, 39392, 40000, 40096, 43136]","(32992, 32992)",ADWIN
89,[],"(31764, 31764)",ADWIN
90,"[33056, 33152, 35776, 38976]","(32389, 32389)",ADWIN
91,[],"(22874, 22874)",ADWIN
92,[],"(27829, 27829)",ADWIN
93,"[35296, 35328, 35360, 36032, 38592, 39072, 39968, 40128, 40928, 43136, 44736]","(32737, 32737)",ADWIN
94,"[29696, 30656, 31264, 32512, 34560, 42240]","(27447, 27447)",ADWIN
95,"[26496, 37952, 38112, 42624, 43360]","(34498, 34498)",ADWIN
96,"[32448, 32480, 32640]","(30655, 30655)",ADWIN
97,"[31136, 31200, 31296, 31744]","(28851, 28851)",ADWIN
98,"[37984, 38560, 39680]","(36181, 36181)",ADWIN
99,[],"(28740, 28740)",ADWIN
100,[18275],"(32161, 32161)",CUSUM
101,[],"(24748, 24748)",CUSUM
102,[],"(26842, 26842)",CUSUM
103,[],"(35682, 35682)",CUSUM
104,[],"(35376, 35376)",CUSUM
105,[],"(34865, 34865)",CUSUM
106,[],"(25293, 25293)",CUSUM
107,[],"(26245, 26245)",CUSUM
108,[],"(29981, 29981)",CUSUM
109,[14213],"(25435, 25435)",CUSUM
110,"[19524, 25482]","(35129, 35129)",CUSUM
111,[17441],"(27701, 27701)",CUSUM
112,[17415],"(32532, 32532)",CUSUM
113,[42630],"(27449, 27449)",CUSUM
114,[],"(34155, 34155)",CUSUM
115,[],"(29722, 29722)",CUSUM
116,[],"(26670, 26670)",CUSUM
117,[],"(30899, 30899)",CUSUM
118,[19114],"(31845, 31845)",CUSUM
119,[],"(28442, 28442)",CUSUM
120,[],"(27705, 27705)",CUSUM
121,[],"(27431, 27431)",CUSUM
122,[],"(34072, 34072)",CUSUM
123,[],"(28840, 28840)",CUSUM
124,"[38512, 41151]","(27554, 27554)",CUSUM
125,[],"(28587, 28587)",CUSUM
126,[19592],"(25164, 25164)",CUSUM
127,[],"(29033, 29033)",CUSUM
128,[26454],"(32595, 32595)",CUSUM
129,[],"(28770, 28770)",CUSUM
130,[24068],"(36076, 36076)",CUSUM
131,[],"(22891, 22891)",CUSUM
132,"[23034, 29416, 33264]","(24098, 24098)",CUSUM
133,[],"(26016, 26016)",CUSUM
134,[],"(31134, 31134)",CUSUM
135,[],"(27921, 27921)",CUSUM
136,[31127],"(34560, 34560)",CUSUM
137,[],"(24442, 24442)",CUSUM
138,[],"(32992, 32992)",CUSUM
139,[],"(31764, 31764)",CUSUM
140,[41278],"(32389, 32389)",CUSUM
141,[],"(22874, 22874)",CUSUM
142,[],"(27829, 27829)",CUSUM
143,"[29456, 39750, 44385]","(32737, 32737)",CUSUM
144,[39780],"(27447, 27447)",CUSUM
145,[20139],"(34498, 34498)",CUSUM
146,[],"(30655, 30655)",CUSUM
147,[],"(28851, 28851)",CUSUM
148,[],"(36181, 36181)",CUSUM
149,[],"(28740, 28740)",CUSUM
150,[16565],"(32161, 32161)",DDM
151,[],"(24748, 24748)",DDM
152,[15067],"(26842, 26842)",DDM
153,[],"(35682, 35682)",DDM
154,[24673],"(35376, 35376)",DDM
155,[17345],"(34865, 34865)",DDM
156,[],"(25293, 25293)",DDM
157,[],"(26245, 26245)",DDM
158,"[16343, 22532, 43951]","(29981, 29981)",DDM
159,[14211],"(25435, 25435)",DDM
160,[18362],"(35129, 35129)",DDM
161,"[17192, 22091]","(27701, 27701)",DDM
162,[16625],"(32532, 32532)",DDM
163,"[14073, 41923]","(27449, 27449)",DDM
164,[],"(34155, 34155)",DDM
165,[],"(29722, 29722)",DDM
166,"[20665, 24452, 40004]","(26670, 26670)",DDM
167,[],"(30899, 30899)",DDM
168,[18924],"(31845, 31845)",DDM
169,"[14498, 17309]","(28442, 28442)",DDM
170,[],"(27705, 27705)",DDM
171,[],"(27431, 27431)",DDM
172,[],"(34072, 34072)",DDM
173,"[15479, 22254]","(28840, 28840)",DDM
174,[40047],"(27554, 27554)",DDM
175,"[16664, 25482]","(28587, 28587)",DDM
176,[17486],"(25164, 25164)",DDM
177,[],"(29033, 29033)",DDM
178,[26438],"(32595, 32595)",DDM
179,[21933],"(28770, 28770)",DDM
180,"[14876, 20751, 24061, 27434]","(36076, 36076)",DDM
181,"[14036, 18426]","(22891, 22891)",DDM
182,"[21707, 30018, 32388, 36903]","(24098, 24098)",DDM
183,[],"(26016, 26016)",DDM
184,[],"(31134, 31134)",DDM
185,[],"(27921, 27921)",DDM
186,"[14325, 18099, 31330]","(34560, 34560)",DDM
187,[],"(24442, 24442)",DDM
188,"[27537, 45234]","(32992, 32992)",DDM
189,"[18263, 22152]","(31764, 31764)",DDM
190,[42079],"(32389, 32389)",DDM
191,[20017],"(22874, 22874)",DDM
192,[15297],"(27829, 27829)",DDM
193,"[26993, 41612, 44976]","(32737, 32737)",DDM
194,"[15265, 39575]","(27447, 27447)",DDM
195,[20093],"(34498, 34498)",DDM
196,"[14639, 24765, 27188]","(30655, 30655)",DDM
197,[],"(28851, 28851)",DDM
198,[],"(36181, 36181)",DDM
199,[],"(28740, 28740)",DDM
200,[],"(32161, 32161)",EWMAChart
201,[],"(24748, 24748)",EWMAChart
202,[],"(26842, 26842)",EWMAChart
203,[],"(35682, 35682)",EWMAChart
204,[],"(35376, 35376)",EWMAChart
205,[],"(34865, 34865)",EWMAChart
206,[],"(25293, 25293)",EWMAChart
207,[],"(26245, 26245)",EWMAChart
208,[],"(29981, 29981)",EWMAChart
