detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,ep_recall,f1,mdt,fa_1k,alarms_per_1k,n_episodes,n_alarms
DDM,STAGGER,HoeffdingTree,ABRUPT,"{'out_control_level': 2.75, 'min_n_instances': 50}",44,11,19,0.2,0.36666666666666664,0.36666666666666664,0.25882352941176473,-466.72727272727275,0.14665151267702337,0.1833143908462792,30,55
DDM,SEA,HoeffdingTree,ABRUPT,"{'out_control_level': 3.5, 'min_n_instances': 100}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
DDM,Agrawal,HoeffdingTree,ABRUPT,"{'out_control_level': 3.5, 'min_n_instances': 100}",11,2,28,0.15384615384615385,0.06666666666666667,0.06666666666666667,0.09302325581395349,-405.0,0.03666287816925584,0.04332885601821145,30,13
DDM,STAGGER,HoeffdingTree,ABRUPT,"{'out_control_level': 3.5, 'min_n_instances': 100}",39,5,25,0.11363636363636363,0.16666666666666666,0.16666666666666666,0.13513513513513511,-493.8,0.12998656805463435,0.14665151267702337,30,44
DDM,SEA,HoeffdingTree,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 50}",11,1,29,0.08333333333333333,0.03333333333333333,0.03333333333333333,0.04761904761904761,-181.0,0.03666287816925584,0.03999586709373364,30,12
DDM,Agrawal,HoeffdingTree,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 50}",21,4,26,0.16,0.13333333333333333,0.13333333333333333,0.14545454545454545,44.5,0.06999276741403387,0.0833247231119451,30,25
DDM,STAGGER,HoeffdingTree,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 50}",56,10,22,0.15151515151515152,0.3125,0.26666666666666666,0.20408163265306123,-384.125,0.18664737977075702,0.21997726901553505,30,66
DDM,SEA,HoeffdingTree,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 300}",11,1,29,0.08333333333333333,0.03333333333333333,0.03333333333333333,0.04761904761904761,-181.0,0.03666287816925584,0.03999586709373364,30,12
DDM,Agrawal,HoeffdingTree,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 300}",24,4,26,0.14285714285714285,0.13333333333333333,0.13333333333333333,0.1379310344827586,259.5,0.07999173418746729,0.09332368988537851,30,28
DDM,STAGGER,HoeffdingTree,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 300}",70,15,18,0.17647058823529413,0.45454545454545453,0.4,0.25423728813559326,-391.4166666666667,0.23330922471344626,0.28330405858061336,30,85
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.0001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.005}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.0001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.9}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 10000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.0001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 3000, 'lambda_': 0.01}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
EWMAChart,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.0001}",2,0,30,0.0,0.0,0.0,0.0,,0.006665977848955607,0.006665977848955607,30,2
EWMAChart,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 5000, 'lambda_': 0.0001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.001, 'alpha': 0.1}",8186,2007,0,0.1968998332188757,1.0,1.0,0.32901639344262296,-985.2666666666667,27.283847335775302,33.97315610720226,30,10193
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.001, 'alpha': 0.1}",8065,1983,0,0.19735270700636942,1.0,1.0,0.3296484082786136,-984.8,26.880555675913488,33.48987271315297,30,10048
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.001, 'alpha': 0.1}",7282,1590,0,0.17921550946798917,1.0,1.0,0.3039571783597782,-715.2,24.270825348047367,29.570277737967075,30,8872
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.001, 'alpha': 0.01}",120,29,1,0.19463087248322147,0.9666666666666667,0.9666666666666667,0.3240223463687151,933.6896551724138,0.39995867093733645,0.49661534974719274,30,149
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.001, 'alpha': 0.01}",120,29,1,0.19463087248322147,0.9666666666666667,0.9666666666666667,0.3240223463687151,976.1379310344828,0.39995867093733645,0.49661534974719274,30,149
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.001, 'alpha': 0.01}",114,30,0,0.20833333333333334,1.0,1.0,0.3448275862068966,8.4,0.37996073739046965,0.47995040512480375,30,144
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.99}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.99}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.99}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1, 'alpha': 0.8}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1, 'alpha': 0.8}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1, 'alpha': 0.8}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 2, 'alpha': 0.7}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 2, 'alpha': 0.7}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 2, 'alpha': 0.7}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 2, 'alpha': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 2, 'alpha': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 2, 'alpha': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.1, 'alpha': 0.9}",1506,432,0,0.22291021671826625,1.0,1.0,0.36455696202531646,-902.4333333333333,5.019481320263573,6.4593325356379845,30,1938
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.1, 'alpha': 0.9}",3176,758,1,0.19267920691408236,0.9986824769433466,0.9666666666666667,0.32303430641380776,-964.2413793103449,10.585572824141504,13.11197842889568,30,3934
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.1, 'alpha': 0.9}",1740,185,16,0.09610389610389611,0.9203980099502488,0.4666666666666667,0.17403574788334902,-453.0,5.799400728591379,6.416003679619773,30,1925
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.001, 'alpha': 0.99}",232,57,0,0.1972318339100346,1.0,1.0,0.32947976878612717,-283.03333333333336,0.7732534304788505,0.9632337991740854,30,289
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.001, 'alpha': 0.99}",228,46,0,0.1678832116788321,1.0,1.0,0.2875,-512.5666666666667,0.7599214747809393,0.9132389653069183,30,274
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 0.001, 'alpha': 0.99}",179,27,8,0.13106796116504854,0.7714285714285715,0.7333333333333333,0.22406639004149376,-488.8636363636364,0.596605017481527,0.6865957184424276,30,206
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.01, 'alpha': 0.7}",119,30,0,0.20134228187919462,1.0,1.0,0.33519553072625696,-680.4666666666667,0.3966256820128587,0.49661534974719274,30,149
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.01, 'alpha': 0.7}",120,29,1,0.19463087248322147,0.9666666666666667,0.9666666666666667,0.3240223463687151,-904.2758620689655,0.39995867093733645,0.49661534974719274,30,149
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 0.01, 'alpha': 0.7}",111,29,1,0.20714285714285716,0.9666666666666667,0.9666666666666667,0.3411764705882353,127.13793103448276,0.3699617706170363,0.4666184494268925,30,140
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.5, 'alpha': 0.7}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.5, 'alpha': 0.7}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.5, 'alpha': 0.7}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.01, 'alpha': 0.5}",480,118,0,0.19732441471571907,1.0,1.0,0.329608938547486,-671.4333333333333,1.5998346837493458,1.9931273768377267,30,598
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.01, 'alpha': 0.5}",480,117,0,0.19597989949748743,1.0,1.0,0.32773109243697474,-928.4,1.5998346837493458,1.989794387913249,30,597
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.01, 'alpha': 0.5}",441,102,0,0.1878453038674033,1.0,1.0,0.31627906976744186,-507.1666666666667,1.4698481156947116,1.8098129859914476,30,543
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.002, 'alpha': 0.99}",429,111,0,0.20555555555555555,1.0,1.0,0.34101382488479265,-655.4,1.4298522486009777,1.799814019218014,30,540
GeometricMovingAverage,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.002, 'alpha': 0.99}",443,96,0,0.17810760667903525,1.0,1.0,0.30236220472440944,-734.6333333333333,1.4765140935436671,1.7964810302935363,30,539
GeometricMovingAverage,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 0.002, 'alpha': 0.99}",339,54,8,0.13740458015267176,0.8709677419354839,0.7333333333333333,0.23736263736263735,-673.0454545454545,1.1298832453979755,1.309864647319777,30,393
GeometricMovingAverage,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 500, 'lambda_': 3, 'alpha': 0.1}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
