detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",18,0,50,0.0,0.0,0.0,0.0,,0.18000000000000002,0.18000000000000002,50,18
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",14,3,47,0.17647058823529413,0.06,0.06,0.08955223880597014,2262.0,0.1702127659574468,0.2066869300911854,50,17
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",12,0,50,0.0,0.0,0.0,0.0,,0.8626887131560029,0.8626887131560029,50,12
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",5,0,50,0.0,0.0,0.0,0.0,,0.2753455586761385,0.2753455586761385,50,5
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",2,9,41,0.8181818181818182,0.18,0.18,0.29508196721311475,380.6666666666667,0.23356300362022656,1.2845965199112461,50,11
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",11,0,50,0.0,0.0,0.0,0.0,,0.24276129943502825,0.24276129943502825,50,11
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",9,15,35,0.625,0.3,0.3,0.4054054054054054,1296.1333333333334,0.09000000000000001,0.24000000000000002,50,24
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",12,0,50,0.0,0.0,0.0,0.0,,0.12000000000000001,0.12000000000000001,50,12
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",17,3,47,0.15,0.06,0.06,0.08571428571428572,2378.6666666666665,0.2066869300911854,0.24316109422492402,50,20
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",14,0,50,0.0,0.0,0.0,0.0,,1.00647016534867,1.00647016534867,50,14
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",3,0,50,0.0,0.0,0.0,0.0,,0.16520733520568312,0.16520733520568312,50,3
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",6,8,42,0.5714285714285714,0.16,0.16,0.25,431.125,0.7006890108606797,1.634941025341586,50,14
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",7,26,37,0.7878787878787878,0.4126984126984127,0.26,0.5416666666666666,428.0,0.15448446327683618,0.7282838983050848,50,33
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",7,26,35,0.7878787878787878,0.4262295081967213,0.3,0.5531914893617021,691.0,0.06999999999999999,0.33,50,33
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",10,22,38,0.6875,0.36666666666666664,0.24,0.47826086956521735,766.75,0.1,0.32,50,32
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",0,15,35,1.0,0.3,0.3,0.4615384615384615,1357.7333333333333,0.0,0.182370820668693,50,15
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",10,6,44,0.375,0.12,0.12,0.18181818181818182,1292.5,0.7189072609633358,1.1502516175413373,50,16
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",6,18,42,0.75,0.3,0.16,0.4285714285714285,349.875,0.33041467041136624,1.321658681645465,50,24
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.001}",0,9,41,1.0,0.18,0.18,0.3050847457627119,307.1111111111111,0.0,1.0510335162910196,50,9
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",13,1,49,0.07142857142857142,0.02,0.02,0.03125,2424.0,0.2868997175141243,0.30896892655367236,50,14
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",19,17,35,0.4722222222222222,0.3269230769230769,0.3,0.38636363636363635,885.0,0.19,0.36000000000000004,50,36
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",16,1,49,0.058823529411764705,0.02,0.02,0.02985074626865672,1985.0,0.16,0.17,50,17
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",20,2,48,0.09090909090909091,0.04,0.04,0.05555555555555555,2222.5,0.24316109422492402,0.26747720364741645,50,22
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",13,0,50,0.0,0.0,0.0,0.0,,0.9345794392523364,0.9345794392523364,50,13
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",3,0,50,0.0,0.0,0.0,0.0,,0.16520733520568312,0.16520733520568312,50,3
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",3,9,41,0.75,0.18,0.18,0.2903225806451613,315.1111111111111,0.35034450543033985,1.4013780217213594,50,12
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",12,0,50,0.0,0.0,0.0,0.0,,0.2648305084745763,0.2648305084745763,50,12
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",15,17,35,0.53125,0.3269230769230769,0.3,0.40476190476190477,871.8666666666667,0.15,0.32,50,32
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",18,0,50,0.0,0.0,0.0,0.0,,0.18000000000000002,0.18000000000000002,50,18
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",20,3,47,0.13043478260869565,0.06,0.06,0.0821917808219178,2276.6666666666665,0.24316109422492402,0.2796352583586626,50,23
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",14,1,49,0.06666666666666667,0.02,0.02,0.030769230769230767,1469.0,1.00647016534867,1.0783608914450036,50,15
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",5,0,50,0.0,0.0,0.0,0.0,,0.2753455586761385,0.2753455586761385,50,5
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.02}",2,9,41,0.8181818181818182,0.18,0.18,0.29508196721311475,314.44444444444446,0.23356300362022656,1.2845965199112461,50,11
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",14,1,49,0.06666666666666667,0.02,0.02,0.030769230769230767,2471.0,0.30896892655367236,0.3310381355932203,50,15
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",15,17,35,0.53125,0.3269230769230769,0.3,0.40476190476190477,947.8,0.15,0.32,50,32
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",20,0,50,0.0,0.0,0.0,0.0,,0.2,0.2,50,20
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",15,6,44,0.2857142857142857,0.12,0.12,0.16901408450704222,2054.0,0.182370820668693,0.2553191489361702,50,21
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",14,0,50,0.0,0.0,0.0,0.0,,1.00647016534867,1.00647016534867,50,14
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",3,0,50,0.0,0.0,0.0,0.0,,0.16520733520568312,0.16520733520568312,50,3
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",6,9,41,0.6,0.18,0.18,0.2769230769230769,323.3333333333333,0.7006890108606797,1.7517225271516992,50,15
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",9,23,38,0.71875,0.3770491803278688,0.24,0.49462365591397844,410.3333333333333,0.19862288135593223,0.7062146892655368,50,32
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",6,30,35,0.8333333333333334,0.46153846153846156,0.3,0.594059405940594,589.6666666666666,0.060000000000000005,0.36000000000000004,50,36
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",12,16,41,0.5714285714285714,0.2807017543859649,0.18,0.3764705882352941,755.1111111111111,0.12000000000000001,0.27999999999999997,50,28
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",2,15,35,0.8823529411764706,0.3,0.3,0.44776119402985076,1117.9333333333334,0.0243161094224924,0.2066869300911854,50,17
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",6,31,39,0.8378378378378378,0.44285714285714284,0.22,0.5794392523364486,257.45454545454544,0.33041467041136624,2.0375571342034253,50,37
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.02}",0,9,41,1.0,0.18,0.18,0.3050847457627119,248.33333333333334,0.0,1.0510335162910196,50,9
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",6,0,50,0.0,0.0,0.0,0.0,,0.13241525423728814,0.13241525423728814,50,6
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",3,15,35,0.8333333333333334,0.3,0.3,0.4411764705882353,1445.0,0.030000000000000002,0.18000000000000002,50,18
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",10,0,50,0.0,0.0,0.0,0.0,,0.1,0.1,50,10
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",18,0,50,0.0,0.0,0.0,0.0,,0.21884498480243159,0.21884498480243159,50,18
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",11,0,50,0.0,0.0,0.0,0.0,,0.7907979870596693,0.7907979870596693,50,11
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",1,0,50,0.0,0.0,0.0,0.0,,0.05506911173522771,0.05506911173522771,50,1
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",5,5,45,0.5,0.1,0.1,0.16666666666666669,457.2,0.5839075090505664,1.1678150181011329,50,10
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",15,0,50,0.0,0.0,0.0,0.0,,0.3310381355932203,0.3310381355932203,50,15
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",8,15,35,0.6521739130434783,0.3,0.3,0.410958904109589,1149.2666666666667,0.08,0.23,50,23
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",15,0,50,0.0,0.0,0.0,0.0,,0.15,0.15,50,15
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",18,2,48,0.1,0.04,0.04,0.05714285714285714,2272.0,0.21884498480243159,0.24316109422492402,50,20
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",9,0,50,0.0,0.0,0.0,0.0,,0.6470165348670022,0.6470165348670022,50,9
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",1,0,50,0.0,0.0,0.0,0.0,,0.05506911173522771,0.05506911173522771,50,1
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.002}",5,6,44,0.5454545454545454,0.12,0.12,0.19672131147540983,433.6666666666667,0.5839075090505664,1.2845965199112461,50,11
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",3,29,35,0.90625,0.453125,0.3,0.6041666666666666,377.26666666666665,0.06620762711864407,0.7062146892655368,50,32
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",5,27,35,0.84375,0.43548387096774194,0.3,0.5744680851063829,663.7333333333333,0.05,0.32,50,32
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",8,20,39,0.7142857142857143,0.3389830508474576,0.22,0.4597701149425287,718.6363636363636,0.08,0.27999999999999997,50,28
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",2,15,35,0.8823529411764706,0.3,0.3,0.44776119402985076,1306.6666666666667,0.0243161094224924,0.2066869300911854,50,17
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",11,6,44,0.35294117647058826,0.12,0.12,0.1791044776119403,1222.0,0.7907979870596693,1.2221423436376706,50,17
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",7,27,38,0.7941176470588235,0.4153846153846154,0.24,0.5454545454545455,333.75,0.38548378214659396,1.8723497989977422,50,34
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",0,9,41,1.0,0.18,0.18,0.3050847457627119,292.44444444444446,0.0,1.0510335162910196,50,9
ABCDx,Electricity,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",10,0,50,0.0,0.0,0.0,0.0,,0.2206920903954802,0.2206920903954802,50,10
ABCDx,Covtype,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",14,16,35,0.5333333333333333,0.3137254901960784,0.3,0.3950617283950617,1073.6666666666667,0.13999999999999999,0.3,50,30
ABCDx,Posture,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",16,0,50,0.0,0.0,0.0,0.0,,0.16,0.16,50,16
ABCDx,Rialto,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",18,2,48,0.1,0.04,0.04,0.05714285714285714,1667.5,0.21884498480243159,0.24316109422492402,50,20
ABCDx,GasSensorArray,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",14,1,49,0.06666666666666667,0.02,0.02,0.030769230769230767,1474.0,1.00647016534867,1.0783608914450036,50,15
ABCDx,NOAA,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",2,0,50,0.0,0.0,0.0,0.0,,0.11013822347045542,0.11013822347045542,50,2
ABCDx,Asfault,HoeffdingTree,GRADUAL,"{'num_splits': 50, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.02}",6,9,41,0.6,0.18,0.18,0.2769230769230769,420.8888888888889,0.7006890108606797,1.7517225271516992,50,15
