detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
CUSUM,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",13,4,26,0.23529411764705882,0.13333333333333333,0.13333333333333333,0.1702127659574468,-420.25,0.04332885601821145,0.05666081171612267,30,17
CUSUM,SEA,ARF,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",4,0,30,0.0,0.0,0.0,0.0,,0.013331955697911214,0.013331955697911214,30,4
CUSUM,Agrawal,ARF,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",8,0,30,0.0,0.0,0.0,0.0,,0.02666391139582243,0.02666391139582243,30,8
CUSUM,STAGGER,ARF,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
CUSUM,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",3,0,30,0.0,0.0,0.0,0.0,,0.00999896677343341,0.00999896677343341,30,3
CUSUM,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",5,2,28,0.2857142857142857,0.06666666666666667,0.06666666666666667,0.10810810810810811,41.0,0.01666494462238902,0.023330922471344627,30,7
CUSUM,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 500, 'delta': 0.002}",7,2,28,0.2222222222222222,0.06666666666666667,0.06666666666666667,0.10256410256410256,-517.0,0.023330922471344627,0.029996900320300234,30,9
CUSUM,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",10,1,29,0.09090909090909091,0.03333333333333333,0.03333333333333333,0.04878048780487805,-714.0,0.03332988924477804,0.03666287816925584,30,11
CUSUM,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",16,5,25,0.23809523809523808,0.16666666666666666,0.16666666666666666,0.19607843137254902,51.8,0.05332782279164486,0.06999276741403387,30,21
CUSUM,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",42,12,18,0.2222222222222222,0.4,0.4,0.2857142857142857,-357.8333333333333,0.13998553482806775,0.1799814019218014,30,54
CUSUM,SEA,ARF,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",11,1,29,0.08333333333333333,0.03333333333333333,0.03333333333333333,0.04761904761904761,810.0,0.03666287816925584,0.03999586709373364,30,12
CUSUM,Agrawal,ARF,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",10,7,23,0.4117647058823529,0.23333333333333334,0.23333333333333334,0.2978723404255319,107.0,0.03332988924477804,0.05666081171612267,30,17
CUSUM,STAGGER,ARF,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",8,0,30,0.0,0.0,0.0,0.0,,0.02666391139582243,0.02666391139582243,30,8
CUSUM,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",9,0,30,0.0,0.0,0.0,0.0,,0.029996900320300234,0.029996900320300234,30,9
CUSUM,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",11,4,26,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.17777777777777776,727.5,0.03666287816925584,0.049994833867167056,30,15
CUSUM,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 100, 'delta': 0.0001}",14,5,25,0.2631578947368421,0.16666666666666666,0.16666666666666666,0.2040816326530612,535.0,0.046661844942689254,0.06332678956507827,30,19
CUSUM,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",5,0,30,0.0,0.0,0.0,0.0,,0.01666494462238902,0.01666494462238902,30,5
CUSUM,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",8,2,28,0.2,0.06666666666666667,0.06666666666666667,0.1,-578.5,0.02666391139582243,0.03332988924477804,30,10
CUSUM,STAGGER,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",18,6,24,0.25,0.2,0.2,0.22222222222222224,-411.3333333333333,0.05999380064060047,0.07999173418746729,30,24
CUSUM,SEA,ARF,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",6,1,29,0.14285714285714285,0.03333333333333333,0.03333333333333333,0.05405405405405406,-85.0,0.01999793354686682,0.023330922471344627,30,7
CUSUM,Agrawal,ARF,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",9,1,29,0.1,0.03333333333333333,0.03333333333333333,0.05,-722.0,0.029996900320300234,0.03332988924477804,30,10
CUSUM,STAGGER,ARF,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",0,0,30,0.0,0.0,0.0,0.0,,0.0,0.0,30,0
CUSUM,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",3,0,30,0.0,0.0,0.0,0.0,,0.00999896677343341,0.00999896677343341,30,3
CUSUM,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",6,1,29,0.14285714285714285,0.03333333333333333,0.03333333333333333,0.05405405405405406,835.0,0.01999793354686682,0.023330922471344627,30,7
CUSUM,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",14,0,30,0.0,0.0,0.0,0.0,,0.046661844942689254,0.046661844942689254,30,14
CUSUM,SEA,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 150, 'delta': 0.01}",4,0,30,0.0,0.0,0.0,0.0,,0.013331955697911214,0.013331955697911214,30,4
CUSUM,Agrawal,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 150, 'delta': 0.01}",10,3,27,0.23076923076923078,0.1,0.1,0.13953488372093023,-534.6666666666666,0.03332988924477804,0.04332885601821145,30,13
