,detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,ep_recall,f1,mdt,fa_1k,alarms_per_1k,n_episodes,n_alarms
123,DDM,SEA,NaiveBayes,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 300}",5,5,45,0.5,0.1,0.1,0.16666666666666669,-162.0,0.049974512998370836,0.09994902599674167,50,10
124,DDM,Agrawal,NaiveBayes,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 300}",11,10,40,0.47619047619047616,0.2,0.2,0.2816901408450704,6.1,0.10994392859641583,0.2098929545931575,50,21
125,DDM,STAGGER,NaiveBayes,ABRUPT,"{'out_control_level': 2.5, 'min_n_instances': 300}",7,24,26,0.7741935483870968,0.48,0.48,0.5925925925925926,71.625,0.06996431819771916,0.30984198058989915,50,31
126,DDM,SEA,NaiveBayes,ABRUPT,"{'out_control_level': 3.0, 'min_n_instances': 300}",2,2,48,0.5,0.04,0.04,0.07407407407407407,-186.0,0.019989805199348332,0.039979610398696665,50,4
127,DDM,Agrawal,NaiveBayes,ABRUPT,"{'out_control_level': 3.0, 'min_n_instances': 300}",7,2,48,0.2222222222222222,0.04,0.04,0.06779661016949154,200.0,0.06996431819771916,0.08995412339706749,50,9
128,DDM,STAGGER,NaiveBayes,ABRUPT,"{'out_control_level': 3.0, 'min_n_instances': 300}",6,10,40,0.625,0.2,0.2,0.30303030303030304,75.1,0.059969415598045,0.15991844159478666,50,16
129,DDM,SEA,NaiveBayes,ABRUPT,"{'out_control_level': 2.25, 'min_n_instances': 300}",15,17,33,0.53125,0.34,0.34,0.4146341463414634,-115.82352941176471,0.1499235389951125,0.3198368831895733,50,32
130,DDM,Agrawal,NaiveBayes,ABRUPT,"{'out_control_level': 2.25, 'min_n_instances': 300}",7,14,36,0.6666666666666666,0.28,0.28,0.3943661971830986,12.357142857142858,0.06996431819771916,0.2098929545931575,50,21
131,DDM,STAGGER,NaiveBayes,ABRUPT,"{'out_control_level': 2.25, 'min_n_instances': 300}",9,28,23,0.7567567567567568,0.5490196078431373,0.54,0.6363636363636364,2.4074074074074074,0.08995412339706749,0.3698113961879442,50,37
132,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
133,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
134,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
135,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
136,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
137,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
138,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
139,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
140,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
141,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
142,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
143,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
144,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
145,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.001}",2,2,48,0.5,0.04,0.04,0.07407407407407407,-157.5,0.019989805199348332,0.039979610398696665,50,4
146,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.001}",1,1,49,0.5,0.02,0.02,0.038461538461538464,-202.0,0.009994902599674166,0.019989805199348332,50,2
147,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
148,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.001}",2,2,48,0.5,0.04,0.04,0.07407407407407407,-157.5,0.019989805199348332,0.039979610398696665,50,4
149,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.001}",1,1,49,0.5,0.02,0.02,0.038461538461538464,-202.0,0.009994902599674166,0.019989805199348332,50,2
150,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
151,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.001}",2,2,48,0.5,0.04,0.04,0.07407407407407407,-157.5,0.019989805199348332,0.039979610398696665,50,4
152,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.001}",1,1,49,0.5,0.02,0.02,0.038461538461538464,-202.0,0.009994902599674166,0.019989805199348332,50,2
153,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
154,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.001}",2,2,48,0.5,0.04,0.04,0.07407407407407407,-157.5,0.019989805199348332,0.039979610398696665,50,4
155,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.001}",1,1,49,0.5,0.02,0.02,0.038461538461538464,-202.0,0.009994902599674166,0.019989805199348332,50,2
156,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
157,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
158,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
159,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
160,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
161,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
162,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
163,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
164,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
165,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
166,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
167,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.1}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
168,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
169,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
170,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
171,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
172,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
173,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
174,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
175,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
176,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
177,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
178,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
179,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.2}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
180,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
181,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
182,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
183,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
184,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
185,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
186,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
187,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
188,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
189,EWMAChart,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
190,EWMAChart,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
191,EWMAChart,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 0.3}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
192,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
193,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
194,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
195,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 3, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
196,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 3, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
197,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 3, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
198,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
199,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
200,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
201,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
202,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
203,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
204,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
205,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
206,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
207,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 3, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
208,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 3, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
209,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 3, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
210,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
211,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
212,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
213,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 2, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
214,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 2, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
215,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 2, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
216,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
217,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
218,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
219,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 1, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
220,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 1, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
221,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 1, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
222,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
223,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
224,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 3, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
225,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
226,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
227,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
228,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
229,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
230,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
231,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
232,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
233,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1, 'alpha': 0.9}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
234,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 1, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
235,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 1, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
236,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 1, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
237,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 1, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
238,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 1, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
239,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 50, 'lambda_': 1, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
240,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
241,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
242,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
243,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
244,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
245,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 30, 'lambda_': 5, 'alpha': 0.995}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
246,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
247,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
248,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 300, 'lambda_': 2, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
249,GeometricMovingAverage,SEA,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 5, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
250,GeometricMovingAverage,Agrawal,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 5, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
251,GeometricMovingAverage,STAGGER,NaiveBayes,ABRUPT,"{'min_n_instances': 100, 'lambda_': 5, 'alpha': 0.99}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
252,HDDMAverage,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.001}",0,4,46,1.0,0.08,0.08,0.14814814814814814,-123.25,0.0,0.039979610398696665,50,4
253,HDDMAverage,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.001}",6,14,36,0.7,0.28,0.28,0.4,49.57142857142857,0.059969415598045,0.19989805199348334,50,20
254,HDDMAverage,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.001}",6,16,34,0.7272727272727273,0.32,0.32,0.4444444444444444,9.375,0.059969415598045,0.21988785719283166,50,22
255,HDDMAverage,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.001}",1,0,50,0.0,0.0,0.0,0.0,,0.009994902599674166,0.009994902599674166,50,1
256,HDDMAverage,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.001}",6,8,42,0.5714285714285714,0.16,0.16,0.25,171.75,0.059969415598045,0.13992863639543832,50,14
257,HDDMAverage,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.001}",4,10,40,0.7142857142857143,0.2,0.2,0.3125,148.1,0.039979610398696665,0.13992863639543832,50,14
258,HDDMAverage,SEA,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.002}",2,1,49,0.3333333333333333,0.02,0.02,0.03773584905660377,-274.0,0.019989805199348332,0.0299847077990225,50,3
259,HDDMAverage,Agrawal,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.002}",5,19,32,0.7916666666666666,0.37254901960784315,0.36,0.5066666666666667,69.66666666666667,0.049974512998370836,0.23987766239218,50,24
260,HDDMAverage,STAGGER,NaiveBayes,ABRUPT,"{'test_type': 'Two-sided', 'drift_confidence': 0.002}",7,18,32,0.72,0.36,0.36,0.4799999999999999,36.94444444444444,0.06996431819771916,0.24987256499185415,50,25
261,HDDMAverage,SEA,NaiveBayes,ABRUPT,"{'test_type': 'One-sided', 'drift_confidence': 0.002}",1,0,50,0.0,0.0,0.0,0.0,,0.009994902599674166,0.009994902599674166,50,1
