detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 1000, 'delta': 0.01}",34,1,49,0.02857142857142857,0.02,0.02,0.023529411764705885,319.0,0.4133738601823708,0.425531914893617,50,35
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 1000, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 1000, 'delta': 0.01}",3,0,50,0.0,0.0,0.0,0.0,,0.16520733520568312,0.16520733520568312,50,3
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 50, 'lambda_': 1000, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",20,0,50,0.0,0.0,0.0,0.0,,0.4413841807909604,0.4413841807909604,50,20
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",45,3,47,0.0625,0.06,0.06,0.061224489795918366,1115.0,0.45,0.48000000000000004,50,48
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",21,0,50,0.0,0.0,0.0,0.0,,0.21000000000000002,0.21000000000000002,50,21
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",56,5,45,0.08196721311475409,0.1,0.1,0.09009009009009009,1661.8,0.6808510638297872,0.7416413373860182,50,61
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",3,0,50,0.0,0.0,0.0,0.0,,0.21567217828900073,0.21567217828900073,50,3
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",13,0,50,0.0,0.0,0.0,0.0,,0.7158984525579603,0.7158984525579603,50,13
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 500, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",20,0,50,0.0,0.0,0.0,0.0,,0.4413841807909604,0.4413841807909604,50,20
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",54,0,50,0.0,0.0,0.0,0.0,,0.54,0.54,50,54
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",21,0,50,0.0,0.0,0.0,0.0,,0.21000000000000002,0.21000000000000002,50,21
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",62,6,44,0.08823529411764706,0.12,0.12,0.10169491525423728,1120.3333333333333,0.7537993920972644,0.8267477203647416,50,68
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",5,0,50,0.0,0.0,0.0,0.0,,0.3594536304816679,0.3594536304816679,50,5
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",17,0,50,0.0,0.0,0.0,0.0,,0.9361748994988711,0.9361748994988711,50,17
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 30, 'lambda_': 300, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",10,0,50,0.0,0.0,0.0,0.0,,0.2206920903954802,0.2206920903954802,50,10
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 1000, 'lambda_': 2000, 'delta': 0.002}",12,0,50,0.0,0.0,0.0,0.0,,0.12000000000000001,0.12000000000000001,50,12
