detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ABCDx,Electricity,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",8,1,49,0.1111111111111111,0.02,0.02,0.03389830508474577,1364.0,0.1765536723163842,0.19862288135593223,50,9
ABCDx,Covtype,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",5,13,37,0.7222222222222222,0.26,0.26,0.3823529411764706,230.23076923076923,0.05,0.18000000000000002,50,18
ABCDx,Posture,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",11,5,45,0.3125,0.1,0.1,0.15151515151515152,2141.2,0.11,0.16,50,16
ABCDx,Rialto,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",9,8,42,0.47058823529411764,0.16,0.16,0.23880597014925375,1623.625,0.10942249240121579,0.2066869300911854,50,17
ABCDx,GasSensorArray,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,0,50,0.0,0.0,0.0,0.0,,1.00647016534867,1.00647016534867,50,14
ABCDx,NOAA,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",2,0,50,0.0,0.0,0.0,0.0,,0.11013822347045542,0.11013822347045542,50,2
ABCDx,Asfault,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",0,15,35,1.0,0.3,0.3,0.4615384615384615,168.2,0.0,1.7517225271516992,50,15
ABCDx,Electricity,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.001}",4,5,45,0.5555555555555556,0.1,0.1,0.16949152542372883,1141.4,0.0882768361581921,0.19862288135593223,50,9
ABCDx,Covtype,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.001}",3,13,37,0.8125,0.26,0.26,0.3939393939393939,379.7692307692308,0.030000000000000002,0.16,50,16
ABCDx,Posture,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.001}",10,2,48,0.16666666666666666,0.04,0.04,0.06451612903225806,1845.0,0.1,0.12000000000000001,50,12
