detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.001},357,34,38,0.08695652173913043,0.4722222222222222,0.24,0.14686825053995678,1809.6666666666667,7.878707627118644,8.629060734463277,50,391
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.001},421,43,32,0.09267241379310345,0.5733333333333334,0.36,0.15955473098330245,1023.5555555555555,4.21,4.64,50,464
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.001},192,21,42,0.09859154929577464,0.3333333333333333,0.16,0.15217391304347824,1365.875,1.9200000000000002,2.13,50,213
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.001},607,20,43,0.03189792663476874,0.31746031746031744,0.14,0.05797101449275361,947.4285714285714,7.379939209726444,7.623100303951367,50,627
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.001},80,53,32,0.39849624060150374,0.6235294117647059,0.36,0.4862385321100917,823.7222222222222,5.751258087706686,9.561466570812366,50,133
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.001},165,132,23,0.4444444444444444,0.8516129032258064,0.54,0.584070796460177,757.8888888888889,9.086403436312573,16.35552618536263,50,297
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.001},107,11,43,0.09322033898305085,0.2037037037037037,0.14,0.12790697674418605,423.0,12.49562069368212,13.780217213593366,50,118
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.002},357,39,35,0.09848484848484848,0.527027027027027,0.3,0.16595744680851063,1875.0666666666666,7.878707627118644,8.739406779661016,50,396
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.002},440,40,33,0.08333333333333333,0.547945205479452,0.34,0.1446654611211573,978.1176470588235,4.4,4.8,50,480
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.002},210,22,42,0.09482758620689655,0.34375,0.16,0.14864864864864866,1353.5,2.1,2.32,50,232
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.002},626,19,40,0.02945736434108527,0.3220338983050847,0.2,0.05397727272727273,1207.0,7.6109422492401215,7.8419452887537995,50,645
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.002},90,55,31,0.3793103448275862,0.6395348837209303,0.38,0.4761904761904762,799.9473684210526,6.4701653486700215,10.42415528396837,50,145
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.002},177,133,21,0.4290322580645161,0.8636363636363636,0.58,0.5732758620689655,767.551724137931,9.747232777135306,17.07142463792059,50,310
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.002},94,13,45,0.12149532710280374,0.22413793103448276,0.1,0.1575757575757576,381.8,10.977461170150647,12.49562069368212,50,107
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.005},372,50,33,0.11848341232227488,0.6024096385542169,0.34,0.19801980198019803,1683.3529411764705,8.209745762711865,9.313206214689266,50,422
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.005},491,43,31,0.08052434456928839,0.581081081081081,0.38,0.14144736842105265,943.9473684210526,4.91,5.34,50,534
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.005},257,27,40,0.09507042253521127,0.40298507462686567,0.2,0.15384615384615385,1520.1,2.57,2.84,50,284
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.005},617,31,37,0.047839506172839504,0.45588235294117646,0.26,0.08659217877094971,1271.1538461538462,7.501519756838905,7.878419452887537,50,648
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.005},92,55,29,0.3741496598639456,0.6547619047619048,0.42,0.47619047619047616,814.3333333333334,6.6139468008626885,10.567936736161036,50,147
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.005},171,136,21,0.44299674267100975,0.8662420382165605,0.58,0.5862068965517241,663.8965517241379,9.41681810672394,16.906217302714907,50,307
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.005},121,12,43,0.09022556390977443,0.21818181818181817,0.14,0.12765957446808512,412.14285714285717,14.130561719023707,15.531939740745067,50,133
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.01},393,55,31,0.12276785714285714,0.6395348837209303,0.38,0.20599250936329588,1695.6842105263158,8.673199152542372,9.887005649717516,50,448
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.01},514,43,33,0.07719928186714542,0.5657894736842105,0.34,0.1358609794628752,900.4705882352941,5.14,5.57,50,557
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.01},251,35,38,0.12237762237762238,0.4794520547945205,0.24,0.19498607242339835,1537.0833333333333,2.5100000000000002,2.8600000000000003,50,286
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.01},631,29,37,0.04393939393939394,0.4393939393939394,0.26,0.07988980716253442,1383.1538461538462,7.671732522796352,8.024316109422491,50,660
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.01},93,50,32,0.34965034965034963,0.6097560975609756,0.36,0.4444444444444444,814.5555555555555,6.6858375269590224,10.280373831775702,50,143
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.01},166,135,18,0.4485049833887043,0.8823529411764706,0.64,0.5947136563876652,703.125,9.1414725480478,16.57580263230354,50,301
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.01},115,13,42,0.1015625,0.23636363636363636,0.16,0.14207650273224046,387.0,13.429872708163026,14.9480322316945,50,128
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.0005},354,28,40,0.07329842931937172,0.4117647058823529,0.2,0.12444444444444445,1773.4,7.8125,8.430437853107344,50,382
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.0005},395,37,35,0.08564814814814815,0.5138888888888888,0.3,0.14682539682539683,920.2,3.95,4.32,50,432
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.0005},200,21,43,0.09502262443438914,0.328125,0.14,0.1473684210526316,1563.2857142857142,2.0,2.21,50,221
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.0005},575,22,40,0.03685092127303183,0.3548387096774194,0.2,0.06676783004552353,1143.6,6.990881458966565,7.258358662613982,50,597
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.0005},99,49,35,0.3310810810810811,0.5833333333333334,0.3,0.42241379310344834,770.0,7.117181883537024,10.639827462257369,50,148
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.0005},173,135,22,0.4383116883116883,0.8598726114649682,0.56,0.5806451612903226,792.6428571428571,9.526956330194395,16.961286414450136,50,308
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.0005},84,8,44,0.08695652173913043,0.15384615384615385,0.12,0.1111111111111111,427.8333333333333,9.809646152049515,10.743898166530421,50,92
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.0001},311,21,41,0.06325301204819277,0.3387096774193548,0.18,0.1065989847715736,1920.2222222222222,6.863524011299434,7.326977401129944,50,332
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.0001},376,32,35,0.0784313725490196,0.47761194029850745,0.3,0.13473684210526315,1149.7333333333333,3.76,4.08,50,408
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.0001},207,10,44,0.04608294930875576,0.18518518518518517,0.12,0.07380073800738007,1701.1666666666667,2.07,2.17,50,217
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.0001},575,16,41,0.02707275803722504,0.2807017543859649,0.18,0.04938271604938271,1523.7777777777778,6.990881458966565,7.185410334346504,50,591
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.0001},90,29,39,0.24369747899159663,0.4264705882352941,0.22,0.31016042780748665,833.3636363636364,6.4701653486700215,8.554996405463694,50,119
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.0001},176,107,27,0.37809187279151946,0.7985074626865671,0.46,0.513189448441247,826.1304347826087,9.692163665400077,15.584558621069442,50,283
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.0001},94,4,47,0.04081632653061224,0.0784313725490196,0.06,0.053691275167785234,450.3333333333333,10.977461170150647,11.444587177391101,50,98
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",43,2,48,0.044444444444444446,0.04,0.04,0.042105263157894736,1292.5,0.948975988700565,0.993114406779661,50,45
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",105,5,45,0.045454545454545456,0.1,0.1,0.06250000000000001,1266.8,1.05,1.1,50,110
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",45,1,49,0.021739130434782608,0.02,0.02,0.020833333333333332,2380.0,0.45,0.46,50,46
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",118,3,47,0.024793388429752067,0.06,0.06,0.03508771929824561,1942.3333333333333,1.4346504559270516,1.4711246200607904,50,121
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",24,2,48,0.07692307692307693,0.04,0.04,0.052631578947368425,1241.0,1.7253774263120059,1.8691588785046729,50,26
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",20,11,39,0.3548387096774194,0.22,0.22,0.2716049382716049,1242.2727272727273,1.101382234704554,1.7071424637920591,50,31
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",4,0,50,0.0,0.0,0.0,0.0,,0.4671260072404531,0.4671260072404531,50,4
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",162,11,40,0.06358381502890173,0.21568627450980393,0.2,0.09821428571428571,1122.5,3.57521186440678,3.817973163841808,50,173
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",425,11,39,0.02522935779816514,0.22,0.22,0.045267489711934165,1297.8181818181818,4.25,4.36,50,436
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",373,16,35,0.04113110539845758,0.3137254901960784,0.3,0.07272727272727272,1022.9333333333333,3.73,3.8899999999999997,50,389
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",362,13,37,0.034666666666666665,0.26,0.26,0.06117647058823529,1271.076923076923,4.401215805471125,4.559270516717325,50,375
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",63,15,35,0.19230769230769232,0.3,0.3,0.234375,682.8666666666667,4.529115744069015,5.607476635514018,50,78
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",77,30,21,0.2803738317757009,0.5882352941176471,0.58,0.379746835443038,579.6206896551724,4.240321603612534,5.892394955669365,50,107
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",25,1,49,0.038461538461538464,0.02,0.02,0.026315789473684213,108.0,2.919537545252832,3.0363190470629453,50,26
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",31,0,50,0.0,0.0,0.0,0.0,,0.6841454802259886,0.6841454802259886,50,31
